NetC;;;Brindisi;;;;
Stat;;;Via Crati-Rione Perrino;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
10/06/20 15:00;2,01;13,70;16,80;0,19;;;
10/06/20 16:00;2,31;8,48;9,70;0,18;9,28;;
10/06/20 17:00;2,07;10,65;11,71;0,19;;;
10/06/20 18:00;2,18;14,42;15,17;0,22;5,13;;
10/06/20 19:00;2,13;19,87;20,85;0,23;;;
10/06/20 20:00;2,12;19,98;21,19;0,24;13,68;;
10/06/20 21:00;2,29;42,18;43,86;0,33;;;
10/06/20 22:00;2,39;20,74;21,52;0,27;18,32;;
10/06/20 23:00;2,02;20,03;20,79;0,27;;;
10/07/20 00:00;2,42;16,22;16,96;0,26;22,95;;
10/07/20 01:00;2,26;10,21;10,87;0,25;;;
10/07/20 02:00;2,20;10,85;11,53;0,25;17,09;;
10/07/20 03:00;2,15;8,79;9,41;0,25;;;
10/07/20 04:00;2,40;7,03;7,66;0,25;10,26;;
10/07/20 05:00;2,26;10,18;10,84;0,23;;;
10/07/20 06:00;2,27;17,81;18,58;0,24;8,30;;
10/07/20 07:00;2,24;26,09;29,31;0,26;;;
10/07/20 08:00;2,24;33,94;43,63;0,29;6,35;;
10/07/20 09:00;2,47;30,73;42,60;0,59;;;
10/07/20 10:00;2,68;30,77;38,03;0,63;4,15;;
10/07/20 11:00;2,42;12,10;14,54;0,22;;;
10/07/20 12:00;2,49;11,03;13,17;0,21;14,65;;
10/07/20 13:00;2,43;8,73;10,05;0,22;;;
10/07/20 14:00;2,30;10,64;11,97;0,23;15,63;;
10/07/20 15:00;2,32;20,15;22,14;0,28;;;
10/07/20 16:00;2,08;17,24;19,88;0,29;10,26;;
10/07/20 17:00;2,26;19,91;21,34;0,30;;;
10/07/20 18:00;2,43;14,03;14,93;0,28;16,36;;
10/07/20 19:00;2,38;22,17;23,50;0,31;;;
10/07/20 20:00;2,29;13,96;14,88;0,28;9,28;;
10/07/20 21:00;2,49;10,16;10,89;0,24;;;
10/07/20 22:00;2,33;10,55;11,26;0,23;11,23;;
10/07/20 23:00;2,33;8,87;9,56;0,23;;;
10/08/20 00:00;2,57;6,96;7,60;0,22;6,84;;
10/08/20 01:00;;7,42;8,04;0,22;;;
10/08/20 02:00;2,52;;;0,20;4,15;;
10/08/20 03:00;2,23;7,21;7,82;;;;
10/08/20 04:00;2,37;4,99;5,56;0,20;3,42;;
10/08/20 05:00;2,45;6,65;7,75;0,19;;;
10/08/20 06:00;2,54;7,24;8,94;0,17;7,81;;
10/08/20 07:00;2,71;12,27;14,36;0,21;;;
10/08/20 08:00;2,30;13,36;18,77;0,20;4,88;;
10/08/20 09:00;2,10;11,66;16,41;0,20;;;
10/08/20 10:00;2,53;7,45;10,71;0,19;3,91;;
10/08/20 11:00;2,47;7,10;10,53;0,18;;;
10/08/20 12:00;2,16;6,12;9,00;0,17;7,81;;
10/08/20 13:00;1,92;7,01;10,06;0,17;;;
10/08/20 14:00;2,43;7,93;16,16;0,21;16,36;;
10/08/20 15:00;2,64;10,87;17,69;0,19;;;
10/08/20 16:00;2,46;11,23;15,29;0,17;21,49;;
10/08/20 17:00;2,39;11,45;14,45;0,17;;;
10/08/20 18:00;2,57;10,74;13,31;0,17;10,99;;
10/08/20 19:00;2,85;7,54;8,53;0,18;;;
10/08/20 20:00;3,11;6,14;6,73;0,17;10,26;;
10/08/20 21:00;2,92;9,28;10,25;0,17;;;
10/08/20 22:00;2,76;9,89;10,83;0,17;6,35;;
10/08/20 23:00;2,89;6,44;6,98;0,17;;;
10/09/20 00:00;3,01;3,66;4,00;0,17;3,66;;
10/09/20 01:00;2,74;4,79;5,14;0,17;;;
10/09/20 02:00;2,79;4,76;5,11;0,16;6,11;;
10/09/20 03:00;2,89;4,62;4,96;0,15;;;
10/09/20 04:00;2,61;4,62;5,00;0,16;7,81;;
10/09/20 05:00;2,52;8,36;9,19;0,17;;;
10/09/20 06:00;2,56;14,63;16,80;0,17;4,40;;
10/09/20 07:00;2,80;19,77;24,22;0,18;;;
10/09/20 08:00;2,47;15,93;20,94;0,18;2,69;;
10/09/20 09:00;2,82;16,11;22,47;0,19;;;
10/09/20 10:00;2,62;9,67;12,96;0,18;9,04;;
10/09/20 11:00;2,68;11,77;16,44;0,19;;;
10/09/20 12:00;2,56;9,94;13,03;0,19;10,74;;
10/09/20 13:00;2,84;14,81;19,71;0,19;;;
10/09/20 14:00;2,69;13,20;16,94;0,19;11,97;;
10/09/20 15:00;2,65;13,87;19,12;0,17;;;
10/09/20 16:00;2,42;12,44;14,84;0,18;6,35;;
10/09/20 17:00;2,03;13,96;15,91;0,19;;;
10/09/20 18:00;1,99;16,22;17,76;0,20;3,91;;
10/09/20 19:00;1,90;14,99;16,02;0,21;;;
10/09/20 20:00;2,13;16,51;17,37;0,21;6,35;;
10/09/20 21:00;2,07;17,51;18,55;0,21;;;
10/09/20 22:00;1,71;16,78;17,48;0,21;7,33;;
10/09/20 23:00;2,42;20,64;21,25;0,22;;;
10/10/20 00:00;3,04;18,14;18,58;0,25;5,86;;
10/10/20 01:00;;11,07;11,49;0,24;;;
10/10/20 02:00;2,60;;;0,22;8,79;;
10/10/20 03:00;2,73;9,09;9,45;;;;
10/10/20 04:00;2,82;8,39;8,72;0,21;12,70;;
10/10/20 05:00;2,69;12,62;13,10;0,21;;;
10/10/20 06:00;2,90;21,34;21,99;0,25;7,57;;
10/10/20 07:00;2,86;30,32;34,79;0,28;;;
10/10/20 08:00;2,85;25,48;33,09;0,29;4,88;;
10/10/20 09:00;2,98;18,67;24,26;0,28;;;
10/10/20 10:00;2,99;14,17;18,32;0,24;3,42;;
10/10/20 11:00;2,80;10,24;12,72;0,24;;;
10/10/20 12:00;2,64;10,97;13,50;0,24;15,87;;
10/10/20 13:00;2,92;8,98;10,81;0,23;;;
10/10/20 14:00;2,98;6,61;7,65;0,23;9,77;;
10/10/20 15:00;3,05;9,36;10,79;0,22;;;
10/10/20 16:00;3,16;7,42;8,14;0,21;9,52;;
10/10/20 17:00;3,13;12,09;12,90;0,21;;;
10/10/20 18:00;2,90;10,56;11,02;0,21;5,62;;
10/10/20 19:00;2,95;18,08;18,48;0,30;;;
10/10/20 20:00;3,21;48,44;49,73;0,36;2,44;;
10/10/20 21:00;3,14;33,86;34,44;0,33;;;
10/10/20 22:00;3,11;21,12;21,61;0,28;12,21;;
10/10/20 23:00;3,06;24,20;24,69;0,31;;;
10/11/20 00:00;3,25;26,12;26,72;0,36;;;
10/11/20 01:00;3,25;26,66;27,22;0,33;;;
10/11/20 02:00;3,17;14,63;15,08;0,30;;;
10/11/20 03:00;3,00;11,12;11,53;0,35;;;
10/11/20 04:00;3,16;8,50;8,89;0,29;10,74;;
10/11/20 05:00;2,99;9,93;10,31;0,28;;;
10/11/20 06:00;3,29;18,28;18,72;0,31;7,57;;
10/11/20 07:00;3,38;30,88;33,15;0,30;;;
10/11/20 08:00;3,29;20,01;23,43;0,29;10,26;;
10/11/20 09:00;3,06;7,96;9,12;0,27;;;
10/11/20 10:00;3,34;5,85;6,60;0,26;14,90;;
10/11/20 11:00;3,18;4,31;4,90;0,25;;;
10/11/20 12:00;3,49;3,97;4,52;0,24;13,19;;
10/11/20 13:00;3,31;4,01;4,48;0,24;;;
10/11/20 14:00;3,54;3,47;3,94;0,24;6,84;;
10/11/20 15:00;3,34;3,45;3,90;0,22;;;
10/11/20 16:00;3,54;4,01;4,50;0,23;4,40;;
10/11/20 17:00;3,18;4,34;4,76;0,25;;;
10/11/20 18:00;3,35;7,73;8,12;0,28;3,42;;
10/11/20 19:00;3,94;14,97;15,42;0,30;;;
10/11/20 20:00;3,92;11,81;12,25;0,28;2,69;;
10/11/20 21:00;3,73;7,30;7,79;0,27;;;
10/11/20 22:00;3,81;7,25;7,67;0,27;4,88;;
10/11/20 23:00;3,87;5,23;5,62;0,27;;;
10/12/20 00:00;3,42;3,89;4,29;0,26;13,19;;
10/12/20 01:00;;3,44;3,83;0,26;;;
10/12/20 02:00;3,54;;;0,28;7,81;;
10/12/20 03:00;3,39;5,43;5,79;;;;
10/12/20 04:00;3,85;7,09;7,48;0,27;12,70;;
10/12/20 05:00;3,62;10,12;10,56;0,27;;;
10/12/20 06:00;3,79;5,35;5,77;0,26;9,28;;
10/12/20 07:00;3,81;18,47;19,73;0,31;;;
10/12/20 08:00;3,58;31,14;34,95;0,37;6,35;;
10/12/20 09:00;3,26;29,25;35,48;0,34;;;
10/12/20 10:00;2,31;19,39;21,97;0,32;6,59;;
10/12/20 11:00;2,45;17,47;22,41;0,33;;;
10/12/20 12:00;2,08;9,85;10,94;0,29;5,37;;
10/12/20 13:00;2,33;19,74;21,93;0,33;;;
10/12/20 14:00;2,28;18,86;19,69;0,32;5,37;;
10/12/20 15:00;2,33;28,22;31,33;0,36;;;
10/12/20 16:00;2,52;23,60;25,36;0,34;3,42;;
10/12/20 17:00;2,68;28,57;30,23;0,40;;;
10/12/20 18:00;2,68;19,28;20,19;0,31;4,40;;
10/12/20 19:00;2,79;12,00;12,57;0,28;;;
10/12/20 20:00;2,58;11,13;11,66;0,28;2,69;;
10/12/20 21:00;2,62;14,46;14,93;0,30;;;
10/12/20 22:00;2,89;11,45;11,90;0,28;1,71;;
10/12/20 23:00;2,92;7,45;7,79;0,26;;;
13/10/2020 00:00;2,52;6,28;6,59;0,26;1,95;;
13/10/2020 01:00;2,42;5,30;5,60;0,25;;;
13/10/2020 02:00;2,49;4,48;4,79;0,24;3,66;;
13/10/2020 03:00;2,62;4,48;4,78;0,24;;;
13/10/2020 04:00;2,44;4,32;4,63;0,24;4,88;;
13/10/2020 05:00;2,73;7,70;8,29;0,25;;;
13/10/2020 06:00;2,60;11,19;12,55;0,26;2,20;;
13/10/2020 07:00;1,96;17,39;20,96;0,29;;;
13/10/2020 08:00;2,06;20,77;28,97;0,31;1,47;;
13/10/2020 09:00;1,92;11,55;15,29;0,25;;;
13/10/2020 10:00;1,91;9,01;12,47;0,25;8,06;;
13/10/2020 11:00;2,19;10,17;14,04;0,24;;;
13/10/2020 12:00;1,87;12,38;16,90;0,24;4,40;;
13/10/2020 13:00;1,83;11,47;15,11;0,22;;;
13/10/2020 14:00;1,97;11,76;14,78;0,22;10,74;;
13/10/2020 15:00;1,83;10,99;12,40;0,23;;;
13/10/2020 16:00;1,98;13,45;15,09;0,23;13,19;;
13/10/2020 17:00;1,81;17,09;18,05;0,23;;;
13/10/2020 18:00;1,97;18,42;19,38;0,26;7,81;;
13/10/2020 19:00;2,11;19,80;20,72;0,26;;;
13/10/2020 20:00;2,10;23,13;24,46;0,27;5,37;;
13/10/2020 21:00;2,08;9,69;10,12;0,25;;;
13/10/2020 22:00;2,17;18,68;19,10;0,29;7,33;;
13/10/2020 23:00;2,02;23,60;24,11;0,31;;;
14/10/2020 00:00;2,07;21,34;21,84;0,31;4,40;;
14/10/2020 01:00;;12,45;12,88;0,29;;;
14/10/2020 02:00;2,23;;;0,28;6,11;;
14/10/2020 03:00;2,18;9,30;9,64;;;;
14/10/2020 04:00;2,21;8,99;9,37;0,28;10,26;;
14/10/2020 05:00;2,31;16,74;17,26;0,29;;;
14/10/2020 06:00;2,62;31,36;57,37;0,36;9,52;;
14/10/2020 07:00;2,53;33,11;58,86;0,37;;;
14/10/2020 08:00;2,40;24,92;44,48;0,33;5,86;;
14/10/2020 09:00;2,10;13,97;17,56;0,27;;;
14/10/2020 10:00;2,05;12,97;15,09;0,27;12,70;;
14/10/2020 11:00;2,05;9,24;10,78;0,25;;;
14/10/2020 12:00;2,41;5,65;6,86;0,23;8,06;;
14/10/2020 13:00;2,32;5,20;6,13;0,23;;;
14/10/2020 14:00;2,39;5,62;6,54;0,22;8,30;;
14/10/2020 15:00;2,16;6,53;7,29;0,24;;;
14/10/2020 16:00;2,15;5,93;6,55;0,25;4,64;;
14/10/2020 17:00;2,26;7,26;7,80;0,26;;;
14/10/2020 18:00;1,96;10,21;10,76;0,27;2,69;;
14/10/2020 19:00;2,13;10,57;11,04;0,27;;;
14/10/2020 20:00;2,10;9,78;10,26;0,28;4,40;;
14/10/2020 21:00;2,17;9,91;10,34;0,29;;;
14/10/2020 22:00;2,00;6,84;7,32;0,28;10,26;;
14/10/2020 23:00;2,42;5,01;5,43;0,29;;;
15/10/2020 00:00;2,23;3,39;3,77;0,29;16,12;;
15/10/2020 01:00;2,17;3,71;4,08;0,29;;;
15/10/2020 02:00;2,25;2,87;3,23;0,28;18,80;;
15/10/2020 03:00;2,32;3,29;3,65;0,28;;;
15/10/2020 04:00;2,25;4,32;4,71;0,28;18,56;;
15/10/2020 05:00;2,39;6,98;7,41;0,28;;;
15/10/2020 06:00;2,26;5,10;5,62;0,30;9,77;;
15/10/2020 07:00;2,00;13,31;14,57;0,31;;;
15/10/2020 08:00;1,90;12,66;14,24;0,31;12,21;;
15/10/2020 09:00;1,83;10,35;12,20;0,31;;;
15/10/2020 10:00;1,93;5,35;6,21;0,29;10,26;;
15/10/2020 11:00;1,86;4,53;5,26;0,29;;;
15/10/2020 12:00;1,64;5,20;5,91;0,30;9,28;;
15/10/2020 13:00;1,80;6,35;7,18;0,31;;;
15/10/2020 14:00;1,82;4,87;5,55;0,31;18,32;;
15/10/2020 15:00;1,90;5,33;6,14;0,32;;;
15/10/2020 16:00;1,78;6,17;6,78;0,31;21,00;;
15/10/2020 17:00;1,91;6,19;6,77;0,29;;;
15/10/2020 18:00;1,75;7,75;8,24;0,30;21,25;;
15/10/2020 19:00;1,71;11,26;11,75;0,33;;;
15/10/2020 20:00;1,50;10,50;10,97;0,32;15,87;;
15/10/2020 21:00;1,77;8,19;8,60;0,33;;;
15/10/2020 22:00;1,60;6,70;7,14;0,30;15,87;;
15/10/2020 23:00;1,71;4,85;5,27;0,30;;;
16/10/2020 00:00;1,81;4,32;4,74;0,30;9,28;;
16/10/2020 01:00;;6,86;7,27;0,33;;;
16/10/2020 02:00;1,72;;;0,32;18,32;;
16/10/2020 03:00;1,95;6,08;6,48;;;;
16/10/2020 04:00;1,65;5,33;5,69;0,22;9,77;;
16/10/2020 05:00;1,85;12,62;14,88;0,25;;;
16/10/2020 06:00;1,69;32,00;33,67;0,32;6,11;;
16/10/2020 07:00;2,51;58,61;92,01;0,42;;;
16/10/2020 08:00;2,72;61,25;130,61;0,73;4,15;;
16/10/2020 09:00;2,76;52,64;104,80;0,59;;;
16/10/2020 10:00;2,11;19,29;28,81;0,25;2,44;;
16/10/2020 11:00;1,90;20,97;30,37;0,24;;;
16/10/2020 12:00;1,85;14,20;18,54;0,23;2,20;;
16/10/2020 13:00;2,07;19,56;26,90;0,25;;;
16/10/2020 14:00;1,83;15,78;20,16;0,24;9,77;;
16/10/2020 15:00;2,01;8,22;9,45;0,24;;;
16/10/2020 16:00;1,88;11,57;14,14;0,23;13,43;;
16/10/2020 17:00;2,16;11,26;11,93;0,23;;;
16/10/2020 18:00;2,28;15,46;15,89;0,36;7,33;;
16/10/2020 19:00;2,24;24,80;25,31;0,27;;;
16/10/2020 20:00;1,96;38,59;44,28;0,34;3,42;;
16/10/2020 21:00;2,21;11,97;12,58;0,29;;;
16/10/2020 22:00;2,13;19,46;20,07;0,30;11,97;;
16/10/2020 23:00;2,06;12,35;12,79;0,29;;;
17/10/2020 00:00;2,00;11,46;11,87;0,27;8,30;;
17/10/2020 01:00;2,11;10,90;11,32;0,28;;;
17/10/2020 02:00;2,00;14,70;15,15;0,30;9,04;;
17/10/2020 03:00;1,93;12,85;13,27;0,28;;;
17/10/2020 04:00;1,88;7,97;8,33;0,25;3,91;;
17/10/2020 05:00;2,13;7,77;8,17;0,23;;;
17/10/2020 06:00;2,06;19,49;20,38;0,26;2,44;;
17/10/2020 07:00;1,97;27,67;31,52;0,29;;;
17/10/2020 08:00;2,09;23,13;29,49;0,31;2,44;;
17/10/2020 09:00;2,00;14,19;18,36;0,27;;;
17/10/2020 10:00;2,00;11,78;15,56;0,23;7,57;;
17/10/2020 11:00;2,19;10,29;13,43;0,22;;;
17/10/2020 12:00;1,92;10,41;13,37;0,23;9,77;;
17/10/2020 13:00;2,01;9,68;12,38;0,24;;;
17/10/2020 14:00;2,01;8,15;9,96;0,25;14,41;;
17/10/2020 15:00;2,00;7,74;9,00;0,24;;;
17/10/2020 16:00;2,13;10,06;11,41;0,25;7,57;;
17/10/2020 17:00;2,02;7,00;7,47;0,23;;;
17/10/2020 18:00;1,95;13,92;14,35;0,25;5,13;;
17/10/2020 19:00;2,00;14,65;15,09;0,27;;;
17/10/2020 20:00;1,87;32,75;33,32;0,32;2,20;;
17/10/2020 21:00;1,98;29,58;30,11;0,33;;;
17/10/2020 22:00;1,88;20,36;20,84;0,31;10,26;;
17/10/2020 23:00;1,96;16,57;16,99;0,29;;;
18/10/2020 00:00;2,07;22,52;23,02;0,33;6,11;;
18/10/2020 01:00;;38,13;38,93;0,44;;;
18/10/2020 02:00;2,07;;;0,35;5,86;;
18/10/2020 03:00;1,99;24,93;25,42;;;;
18/10/2020 04:00;2,18;21,18;21,71;0,33;11,97;;
18/10/2020 05:00;1,90;12,47;12,92;0,32;;;
18/10/2020 06:00;1,92;8,89;9,32;0,28;7,81;;
18/10/2020 07:00;1,88;10,30;11,05;0,30;;;
18/10/2020 08:00;1,88;16,37;19,30;0,31;11,48;;
18/10/2020 09:00;1,97;11,26;12,88;0,27;;;
18/10/2020 10:00;1,88;17,10;20,46;0,27;13,68;;
18/10/2020 11:00;2,23;11,51;13,40;0,27;;;
18/10/2020 12:00;2,23;5,23;6,16;0,26;15,63;;
18/10/2020 13:00;2,13;5,24;6,30;0,26;;;
18/10/2020 14:00;2,10;3,80;4,42;0,26;8,30;;
18/10/2020 15:00;1,93;5,35;6,23;0,27;;;
18/10/2020 16:00;2,07;13,42;16,74;0,26;11,48;;
18/10/2020 17:00;1,94;18,08;19,50;0,26;;;
18/10/2020 18:00;2,18;52,45;71,92;0,33;6,35;;
18/10/2020 19:00;2,23;19,00;20,86;0,28;;;
18/10/2020 20:00;1,93;7,64;8,17;0,26;3,91;;
18/10/2020 21:00;2,14;5,72;6,21;0,26;;;
18/10/2020 22:00;2,13;7,24;7,71;0,27;2,20;;
18/10/2020 23:00;2,06;5,50;5,90;0,26;;;
19/10/2020 00:00;2,06;5,35;5,74;0,25;1,47;;
19/10/2020 01:00;2,24;3,47;3,83;0,26;;;
19/10/2020 02:00;2,09;5,56;5,96;0,33;2,20;;
19/10/2020 03:00;2,00;5,98;6,35;0,27;;;
19/10/2020 04:00;2,20;6,78;7,17;0,29;1,47;;
19/10/2020 05:00;2,00;9,79;10,31;0,30;;;
19/10/2020 06:00;2,01;14,55;15,78;0,32;1,22;;
19/10/2020 07:00;2,19;20,40;23,65;0,36;;;
19/10/2020 08:00;2,24;23,54;30,71;0,36;1,95;;
19/10/2020 09:00;2,00;20,76;28,78;0,30;;;
19/10/2020 10:00;2,14;19,89;27,61;0,30;10,26;;
19/10/2020 11:00;2,09;14,32;20,80;0,30;;;
19/10/2020 12:00;2,10;14,91;20,16;0,29;13,92;;
19/10/2020 13:00;2,35;16,30;22,34;0,29;;;
19/10/2020 14:00;2,39;11,36;15,12;0,30;16,61;;
19/10/2020 15:00;2,40;7,97;9,45;0,28;;;
19/10/2020 16:00;2,23;11,66;15,51;0,29;18,07;;
19/10/2020 17:00;2,37;11,92;13,26;0,29;;;
19/10/2020 18:00;2,26;19,58;21,35;0,32;9,52;;
19/10/2020 19:00;2,08;32,16;34,04;0,35;;;
19/10/2020 20:00;2,15;31,39;32,59;0,33;7,33;;
19/10/2020 21:00;1,98;30,69;31,35;0,38;;;
19/10/2020 22:00;1,91;26,96;27,67;0,37;6,84;;
19/10/2020 23:00;2,06;17,12;17,61;0,33;;;
20/10/2020 00:00;2,12;14,04;14,49;0,32;13,68;;
20/10/2020 01:00;;10,02;10,46;0,31;;;
20/10/2020 02:00;2,17;;;0,29;10,99;;
20/10/2020 03:00;2,15;7,87;8,28;;;;
20/10/2020 04:00;2,14;8,16;8,56;0,29;16,36;;
20/10/2020 05:00;2,10;9,89;10,39;0,31;;;
20/10/2020 06:00;2,14;18,41;19,34;0,33;8,55;;
20/10/2020 07:00;2,06;29,30;32,86;0,40;;;
20/10/2020 08:00;2,32;32,43;42,77;0,45;5,37;;
20/10/2020 09:00;2,15;19,80;25,66;0,36;;;
20/10/2020 10:00;2,23;16,08;21,58;0,31;12,21;;
20/10/2020 11:00;2,34;13,73;17,99;0,33;;;
20/10/2020 12:00;2,21;12,46;15,60;0,32;11,23;;
20/10/2020 13:00;2,19;11,16;13,80;0,23;;;
20/10/2020 14:00;2,22;10,43;13,36;0,24;;;
20/10/2020 15:00;2,08;8,59;9,94;0,24;;;
20/10/2020 16:00;2,02;13,20;15,42;0,23;;;
20/10/2020 17:00;2,37;24,67;27,43;0,23;;;
20/10/2020 18:00;2,36;23,47;25,17;0,23;0,73;;
20/10/2020 19:00;2,08;19,56;20,67;0,22;;;
20/10/2020 20:00;2,30;15,23;15,95;0,22;3,42;;
20/10/2020 21:00;2,28;24,61;25,36;0,25;;;
20/10/2020 22:00;2,13;21,23;21,73;0,29;4,88;;
20/10/2020 23:00;2,17;12,82;13,28;0,25;;;
21/10/2020 00:00;2,24;13,46;13,92;0,23;3,42;;
21/10/2020 01:00;2,26;11,88;12,34;0,22;;;
21/10/2020 02:00;2,31;12,34;12,80;0,18;8,06;;
21/10/2020 03:00;2,22;10,90;11,34;0,19;;;
21/10/2020 04:00;2,25;16,18;16,65;0,26;5,37;;
21/10/2020 05:00;2,08;14,00;14,53;0,26;;;
21/10/2020 06:00;2,21;19,59;21,01;0,23;3,66;;
21/10/2020 07:00;2,09;22,03;23,94;0,25;;;
21/10/2020 08:00;2,33;29,74;36,96;0,28;6,59;;
21/10/2020 09:00;2,35;16,25;20,38;0,27;;;
21/10/2020 10:00;2,07;19,59;26,63;0,26;14,65;;
21/10/2020 11:00;2,10;15,08;19,53;0,24;;;
21/10/2020 12:00;2,26;13,49;17,38;0,24;11,97;;
21/10/2020 13:00;2,17;14,03;18,14;0,24;;;
21/10/2020 14:00;2,08;10,44;12,79;0,22;12,70;;
21/10/2020 15:00;2,28;11,63;14,60;0,22;;;
21/10/2020 16:00;2,26;17,45;20,20;0,23;11,23;;
21/10/2020 17:00;2,20;23,39;26,94;0,23;;;
21/10/2020 18:00;2,45;30,32;31,34;0,25;6,84;;
21/10/2020 19:00;2,26;50,20;51,80;0,30;;;
21/10/2020 20:00;2,44;72,24;80,80;0,51;3,66;;
21/10/2020 21:00;2,64;72,32;96,50;0,59;;;
21/10/2020 22:00;2,47;53,21;56,48;0,42;6,59;;
21/10/2020 23:00;2,32;46,55;48,32;0,42;;;
22/10/2020 00:00;2,53;27,19;28,10;0,35;16,12;;
22/10/2020 01:00;;17,82;18,39;0,30;;;
22/10/2020 02:00;2,08;;;0,28;11,48;;
22/10/2020 03:00;2,12;10,91;11,46;;;;
22/10/2020 04:00;2,04;8,95;9,41;0,27;18,07;;
22/10/2020 05:00;2,07;16,18;16,80;0,31;;;
22/10/2020 06:00;2,11;38,15;41,33;0,40;11,72;;
22/10/2020 07:00;2,24;56,79;88,46;0,53;;;
22/10/2020 08:00;2,76;61,54;136,02;0,71;14,16;;
22/10/2020 09:00;2,41;44,49;79,08;0,46;;;
22/10/2020 10:00;2,18;22,17;29,96;0,28;19,05;;
22/10/2020 11:00;1,94;16,55;20,60;0,25;;;
22/10/2020 12:00;2,23;15,43;18,96;0,25;25,64;;
22/10/2020 13:00;1,99;14,33;17,57;0,26;;;
22/10/2020 14:00;2,24;18,40;23,44;0,25;26,13;;
22/10/2020 15:00;2,24;13,97;15,87;0,27;;;
22/10/2020 16:00;2,20;19,75;22,67;0,29;24,91;;
22/10/2020 17:00;2,33;23,12;24,62;0,29;;;
22/10/2020 18:00;2,25;41,97;43,56;0,34;12,45;;
22/10/2020 19:00;2,22;54,19;56,50;0,40;;;
22/10/2020 20:00;2,15;41,35;43,08;0,34;6,84;;
22/10/2020 21:00;2,00;33,97;34,76;0,36;;;
22/10/2020 22:00;2,06;30,38;30,98;0,42;13,19;;
22/10/2020 23:00;2,19;21,54;22,13;0,36;;;
23/10/2020 00:00;2,59;22,95;23,48;0,41;13,19;;
23/10/2020 01:00;2,42;19,95;20,50;0,39;;;
23/10/2020 02:00;2,48;15,94;16,45;0,36;24,91;;
23/10/2020 03:00;2,05;13,00;13,46;0,34;;;
23/10/2020 04:00;2,13;11,32;11,82;0,35;21,98;;
23/10/2020 05:00;2,23;20,29;20,96;0,36;;;
23/10/2020 06:00;2,28;39,13;42,39;0,44;21,49;;
23/10/2020 07:00;2,32;53,74;82,12;0,51;;;
23/10/2020 08:00;3,04;63,81;135,26;0,71;21,98;;
23/10/2020 09:00;2,44;40,55;61,79;0,47;;;
23/10/2020 10:00;2,07;24,60;30,97;0,30;25,89;;
23/10/2020 11:00;2,01;18,02;21,82;0,27;;;
23/10/2020 12:00;2,16;13,19;15,75;0,27;28,57;;
23/10/2020 13:00;1,98;16,07;20,36;0,27;;;
23/10/2020 14:00;2,08;14,46;17,40;0,27;18,32;;
23/10/2020 15:00;2,03;14,33;17,06;0,25;;;
23/10/2020 16:00;2,11;13,16;16,50;0,26;13,43;;
23/10/2020 17:00;2,12;19,56;20,69;0,26;;;
23/10/2020 18:00;1,92;25,73;26,72;0,30;7,08;;
23/10/2020 19:00;2,16;56,77;62,51;0,50;;;
23/10/2020 20:00;1,97;67,48;79,03;0,53;3,17;;
23/10/2020 21:00;2,29;62,26;79,22;0,52;;;
23/10/2020 22:00;2,19;37,61;39,98;0,37;7,08;;
23/10/2020 23:00;2,00;13,63;14,29;0,31;;;
24/10/2020 00:00;1,96;10,26;10,74;0,29;16,36;;
24/10/2020 01:00;;8,77;9,22;0,29;;;
24/10/2020 02:00;2,04;;;0,29;11,23;;
24/10/2020 03:00;2,02;7,82;8,29;;;;
24/10/2020 04:00;2,05;7,01;7,45;0,31;13,19;;
24/10/2020 05:00;1,94;10,43;10,91;0,31;;;
24/10/2020 06:00;1,74;14,55;15,06;0,33;8,06;;
24/10/2020 07:00;2,04;20,14;21,08;0,36;;;
24/10/2020 08:00;2,02;26,91;29,74;0,40;11,72;;
24/10/2020 09:00;2,10;24,78;28,47;0,38;;;
24/10/2020 10:00;2,23;11,42;13,01;0,35;16,36;;
24/10/2020 11:00;1,92;8,01;8,97;0,33;;;
24/10/2020 12:00;2,19;9,55;10,77;0,35;17,34;;
24/10/2020 13:00;2,20;7,46;8,39;0,34;;;
24/10/2020 14:00;2,18;6,28;7,00;0,35;15,87;;
24/10/2020 15:00;2,32;5,55;6,14;0,34;;;
24/10/2020 16:00;2,01;5,41;5,96;0,33;15,38;;
24/10/2020 17:00;2,02;6,28;6,80;0,33;;;
24/10/2020 18:00;1,99;10,87;11,34;0,36;9,04;;
24/10/2020 19:00;2,15;19,97;20,50;0,39;;;
24/10/2020 20:00;2,30;21,46;22,42;0,41;5,86;;
24/10/2020 21:00;2,27;8,58;9,05;0,36;;;
24/10/2020 22:00;2,23;6,13;6,93;0,30;14,65;;
24/10/2020 23:00;2,16;6,27;6,77;0,32;;;
25/10/2020 00:00;2,28;9,65;10,14;0,34;16,61;;
25/10/2020 01:00;2,26;13,58;14,07;0,35;;;
25/10/2020 02:00;2,26;13,97;14,48;0,34;9,52;;
25/10/2020 03:00;2,29;6,29;6,75;0,31;;;
25/10/2020 04:00;2,05;4,76;5,20;0,31;9,52;;
25/10/2020 05:00;2,39;4,58;5,05;0,30;;;
25/10/2020 06:00;2,26;8,36;8,86;0,30;7,33;;
