Stat;EN02;;;;;;;
Parm;PM10;PM2.5;NOX;NO;NO2;CO;O3;
Unit;ug/m3;ug/m3;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3 293K;
15/09/20 03:00;33;17;8,03;2,05;5,00;0,77;69,74;
15/09/20 04:00;29;15;8,93;2,04;5,91;0,75;71,38;
15/09/20 05:00;28;14;12,92;2,51;9,23;0,76;73,40;
15/09/20 06:00;28;15;43,16;3,44;37,99;0,78;45,63;
15/09/20 07:00;35;18;65,84;7,26;54,83;0,79;36,54;
15/09/20 08:00;37;20;54,34;7,24;43,35;0,80;53,39;
15/09/20 09:00;36;20;20,89;3,01;16,38;0,78;80,05;
15/09/20 10:00;36;22;18,52;3,20;13,71;0,77;88,02;
15/09/20 11:00;35;22;11,38;2,72;7,32;0,76;95,86;
15/09/20 12:00;36;26;8,92;2,43;5,31;0,74;99,67;
15/09/20 13:00;42;33;11,34;2,85;7,08;0,72;102,53;
15/09/20 14:00;44;38;9,76;2,55;5,95;0,72;103,61;
15/09/20 15:00;46;42;;;;0,73;100,46;
15/09/20 16:00;47;43;9,61;2,47;5,92;;100,84;
15/09/20 17:00;47;41;9,95;2,39;6,40;0,74;98,04;
15/09/20 18:00;48;41;11,00;2,29;7,60;0,76;93,07;
15/09/20 19:00;51;41;10,85;2,18;7,61;0,78;;
15/09/20 20:00;49;43;17,21;2,22;13,91;0,82;70,76;
15/09/20 21:00;41;43;21,85;2,63;17,93;0,90;56,53;
15/09/20 22:00;35;40;27,82;2,90;23,48;0,95;41,21;
15/09/20 23:00;29;29;16,56;2,26;13,21;0,89;43,34;
16/09/20 00:00;29;23;12,57;2,12;9,43;0,83;44,14;
16/09/20 01:00;32;24;11,29;2,08;8,20;0,84;48,04;
16/09/20 02:00;33;23;12,16;2,57;8,34;0,85;52,73;
16/09/20 03:00;29;19;8,80;2,17;5,59;0,78;60,42;
16/09/20 04:00;28;18;9,51;2,07;6,44;0,77;63,41;
16/09/20 05:00;26;17;12,24;2,41;8,65;0,76;64,33;
16/09/20 06:00;29;17;31,84;5,09;24,06;0,80;53,68;
16/09/20 07:00;40;21;63,82;10,17;48,34;0,88;37,10;
16/09/20 08:00;45;22;71,52;12,93;51,91;0,90;35,69;
16/09/20 09:00;42;21;21,44;3,99;15,44;0,81;75,48;
16/09/20 10:00;39;23;11,13;2,65;7,18;0,78;86,82;
16/09/20 11:00;40;26;9,93;2,50;6,21;0,77;91,02;
16/09/20 12:00;42;30;9,83;2,54;6,04;0,76;93,74;
16/09/20 13:00;47;35;9,11;2,62;5,19;0,76;96,26;
16/09/20 14:00;45;38;;;;0,75;101,38;
16/09/20 15:00;46;41;8,96;2,41;5,38;;104,57;
16/09/20 16:00;48;41;9,54;2,36;6,03;0,76;104,58;
16/09/20 17:00;50;40;9,42;2,30;6,00;0,78;107,21;
16/09/20 18:00;46;37;8,42;2,15;5,23;0,80;;
16/09/20 19:00;37;34;9,65;2,11;6,53;0,81;87,94;
16/09/20 20:00;34;33;11,02;2,07;7,96;0,83;79,53;
16/09/20 21:00;32;31;22,68;2,66;18,71;0,87;61,24;
16/09/20 22:00;34;27;19,09;2,10;15,98;0,88;52,13;
16/09/20 23:00;37;24;19,73;2,17;16,52;0,88;46,21;
17/09/20 00:00;34;22;14,29;2,11;11,16;0,87;60,40;
17/09/20 01:00;31;22;13,49;2,09;10,39;0,87;60,42;
17/09/20 02:00;33;19;7,86;2,03;4,85;0,84;58,54;
17/09/20 03:00;35;19;7,06;2,09;3,96;0,84;61,45;
17/09/20 04:00;37;20;10,93;2,20;7,65;0,83;57,44;
17/09/20 05:00;38;19;13,33;2,35;9,81;0,82;65,76;
17/09/20 06:00;35;21;34,83;3,91;28,94;0,87;50,43;
17/09/20 07:00;31;25;28,83;3,45;23,64;0,87;54,58;
17/09/20 08:00;31;25;41,07;5,02;33,49;0,87;48,40;
17/09/20 09:00;35;23;49,27;6,55;39,34;0,87;45,46;
17/09/20 10:00;36;20;48,18;7,03;37,52;0,87;50,79;
17/09/20 11:00;35;15;36,84;6,13;27,56;0,82;65,87;
17/09/20 12:00;33;16;31,43;5,50;23,11;0,78;76,55;
17/09/20 13:00;31;18;;;;0,77;87,32;
17/09/20 14:00;31;21;9,83;2,61;5,95;;92,13;
17/09/20 15:00;34;25;9,93;2,68;5,93;0,74;96,05;
17/09/20 16:00;37;29;8,62;2,49;4,91;0,72;95,15;
17/09/20 17:00;40;33;11,41;3,06;6,87;0,73;;
17/09/20 18:00;45;34;13,84;3,01;9,32;0,77;88,43;
17/09/20 19:00;41;30;15,06;2,38;11,52;0,78;83,04;
17/09/20 20:00;39;26;11,89;2,17;8,67;0,79;84,76;
17/09/20 21:00;36;21;10,24;2,07;7,18;0,80;85,94;
17/09/20 22:00;32;17;9,00;2,06;5,95;0,79;85,06;
17/09/20 23:00;30;16;10,17;2,08;7,08;0,80;84,06;
18/09/20 00:00;29;15;8,07;2,10;4,95;0,81;91,61;
18/09/20 01:00;29;15;6,79;2,08;3,71;0,80;89,53;
18/09/20 02:00;28;14;6,13;2,02;3,14;0,78;88,64;
18/09/20 03:00;27;14;6,13;2,03;3,12;0,78;87,88;
18/09/20 04:00;27;13;7,47;2,06;4,43;0,78;84,46;
18/09/20 05:00;26;13;11,11;2,23;7,81;0,77;77,98;
18/09/20 06:00;27;14;11,45;2,24;8,12;0,79;75,33;
18/09/20 07:00;28;15;18,79;3,32;13,84;0,80;66,89;
18/09/20 08:00;29;16;54,02;13,61;33,53;0,81;55,98;
18/09/20 09:00;30;17;41,88;9,47;27,75;0,82;56,91;
18/09/20 10:00;42;22;26,71;5,74;18,49;0,79;74,10;
18/09/20 11:00;39;24;24,77;5,87;15,87;0,77;83,11;
18/09/20 12:00;43;27;;;;0,75;88,44;
18/09/20 13:00;46;31;11,97;3,53;6,73;;94,20;
18/09/20 14:00;48;35;9,24;2,62;5,36;0,70;97,01;
18/09/20 15:00;49;39;7,98;2,43;4,38;0,70;99,87;
18/09/20 16:00;48;40;9,31;2,46;5,64;0,70;;
18/09/20 17:00;46;37;8,08;2,35;4,59;0,69;103,99;
18/09/20 18:00;48;36;9,43;2,34;5,95;0,74;96,78;
18/09/20 19:00;52;37;7,97;2,17;4,75;0,77;90,88;
18/09/20 20:00;47;30;8,54;2,18;5,31;0,77;92,07;
18/09/20 21:00;38;22;10,59;2,12;7,44;0,77;82,77;
18/09/20 22:00;35;19;9,99;2,07;6,93;0,78;67,79;
18/09/20 23:00;30;15;7,45;2,08;4,37;0,77;72,28;
19/09/20 00:00;29;14;6,71;2,09;3,61;0,77;78,53;
19/09/20 01:00;28;15;6,24;2,07;3,17;0,77;78,40;
19/09/20 02:00;27;13;10,54;2,41;6,95;0,77;71,34;
19/09/20 03:00;26;12;16,94;2,85;12,67;0,77;63,31;
19/09/20 04:00;26;12;19,97;3,11;15,31;0,78;59,34;
19/09/20 05:00;27;13;24,47;3,11;19,81;0,78;53,25;
19/09/20 06:00;28;13;17,77;2,38;14,23;0,79;54,91;
19/09/20 07:00;29;14;17,88;2,84;13,64;0,81;56,40;
19/09/20 08:00;30;14;21,84;4,23;15,47;0,83;56,37;
19/09/20 09:00;23;11;12,08;3,03;7,55;0,80;66,18;
19/09/20 10:00;22;11;8,12;2,44;4,49;0,78;71,90;
19/09/20 11:00;24;14;;;;0,76;75,53;
19/09/20 12:00;25;17;9,81;2,83;5,58;;77,80;
19/09/20 13:00;27;22;7,48;2,35;3,98;0,72;82,79;
19/09/20 14:00;30;27;6,77;2,32;3,32;0,71;85,02;
19/09/20 15:00;32;31;5,67;2,26;2,31;0,70;;
19/09/20 16:00;34;33;7,57;2,42;3,97;0,70;86,03;
19/09/20 17:00;34;32;5,72;2,25;2,38;0,71;85,69;
19/09/20 18:00;35;30;6,09;2,18;2,86;0,74;83,89;
19/09/20 19:00;38;28;6,94;2,06;3,89;0,77;81,16;
19/09/20 20:00;37;22;13,58;2,11;10,46;0,80;71,30;
19/09/20 21:00;33;16;21,31;2,14;18,13;0,82;58,53;
19/09/20 22:00;27;12;16,91;2,13;13,75;0,83;51,51;
19/09/20 23:00;26;11;9,87;2,08;6,78;0,81;53,91;
20/09/20 00:00;22;10;10,02;2,14;6,84;0,81;50,92;
20/09/20 01:00;21;10;7,40;2,06;4,35;0,80;53,81;
20/09/20 02:00;22;10;7,20;2,05;4,16;0,80;51,34;
20/09/20 03:00;21;10;8,36;2,13;5,20;0,78;44,74;
20/09/20 04:00;22;10;46,38;10,13;30,96;0,78;21,91;
20/09/20 05:00;24;11;15,16;4,03;9,08;0,78;29,38;
20/09/20 06:00;27;13;11,41;2,15;8,23;0,78;34,09;
20/09/20 07:00;27;13;14,48;2,56;10,65;0,81;43,55;
20/09/20 08:00;25;12;24,56;4,11;18,34;0,85;49,07;
20/09/20 09:00;21;12;8,46;2,39;4,90;0,80;68,88;
20/09/20 10:00;21;12;;;;0,78;79,57;
20/09/20 11:00;22;13;6,33;2,20;3,07;;85,13;
20/09/20 12:00;24;16;17,53;5,18;9,74;0,74;84,27;
20/09/20 13:00;26;21;6,95;2,33;3,49;0,73;90,24;
20/09/20 14:00;29;24;6,29;2,28;2,90;0,71;;
20/09/20 15:00;31;27;5,68;2,26;2,33;0,71;94,27;
20/09/20 16:00;31;29;5,54;2,24;2,21;0,71;93,76;
20/09/20 17:00;32;28;7,43;2,29;4,03;0,73;99,64;
20/09/20 18:00;32;26;11,05;2,22;7,76;0,76;95,49;
20/09/20 19:00;32;23;15,89;2,13;12,74;0,80;82,42;
20/09/20 20:00;31;18;23,51;2,12;20,37;0,81;71,63;
20/09/20 21:00;27;12;31,36;2,14;28,18;0,83;54,14;
20/09/20 22:00;25;10;26,37;2,15;23,18;0,85;46,21;
20/09/20 23:00;22;8;29,19;2,29;25,79;0,82;44,75;
21/09/20 00:00;21;8;16,41;2,08;13,32;0,82;62,38;
21/09/20 01:00;21;9;12,41;2,09;9,31;0,82;66,00;
21/09/20 02:00;22;9;21,15;2,12;17,99;0,84;50,35;
21/09/20 03:00;23;9;21,00;2,12;17,86;0,85;48,58;
21/09/20 04:00;25;9;20,84;2,13;17,68;0,83;46,23;
21/09/20 05:00;28;9;48,20;4,61;41,25;0,86;21,67;
21/09/20 06:00;29;11;40,88;4,03;34,82;0,86;31,54;
21/09/20 07:00;32;11;62,45;9,65;47,76;0,93;29,77;
21/09/20 08:00;33;13;58,07;9,70;43,31;0,99;36,80;
21/09/20 09:00;31;13;;;;0,86;68,64;
21/09/20 10:00;30;14;41,21;7,29;30,13;;71,87;
21/09/20 11:00;33;18;63,34;10,05;48,03;0,91;55,24;
21/09/20 12:00;34;22;28,63;4,28;22,18;0,82;89,30;
21/09/20 13:00;34;25;18,32;3,17;13,57;0,76;;
21/09/20 14:00;37;29;17,96;2,70;13,93;0,75;100,23;
21/09/20 15:00;43;33;22,08;2,80;17,90;0,80;90,19;
21/09/20 16:00;42;31;26,37;2,89;22,05;0,83;76,67;
21/09/20 17:00;40;27;29,27;3,10;24,62;0,86;69,48;
21/09/20 18:00;36;23;47,63;2,56;43,82;0,91;54,36;
21/09/20 19:00;34;25;59,93;2,55;56,14;0,97;32,94;
21/09/20 20:00;30;21;29,70;2,20;26,44;0,87;58,45;
21/09/20 21:00;27;14;12,45;2,23;9,17;0,79;86,92;
21/09/20 22:00;29;12;13,48;2,09;10,38;0,78;81,60;
21/09/20 23:00;29;10;26,17;2,21;22,88;0,80;59,20;
22/09/20 00:00;30;10;22,79;2,11;19,67;0,82;56,39;
22/09/20 01:00;29;10;19,51;2,11;16,38;0,84;46,70;
22/09/20 02:00;29;11;16,40;2,14;13,22;0,82;52,48;
22/09/20 03:00;30;11;14,30;2,10;11,19;0,82;58,22;
22/09/20 04:00;30;11;21,96;2,33;18,49;0,82;45,57;
22/09/20 05:00;31;11;30,05;2,94;25,64;0,82;33,84;
22/09/20 06:00;33;11;55,01;8,09;42,71;0,86;19,85;
22/09/20 07:00;33;11;99,91;24,06;63,14;0,88;6,63;
22/09/20 08:00;29;10;;;;0,84;46,93;
22/09/20 09:00;21;8;16,05;3,45;10,86;;76,86;
22/09/20 10:00;23;9;12,67;3,16;7,93;0,78;83,98;
22/09/20 11:00;25;10;10,68;2,85;6,41;0,76;85,92;
22/09/20 12:00;24;14;15,83;4,07;9,72;0,70;;
22/09/20 13:00;24;18;12,66;3,16;7,93;0,64;82,72;
22/09/20 14:00;32;26;21,41;3,16;16,68;0,76;96,65;
22/09/20 15:00;37;30;11,69;2,49;7,98;0,77;104,06;
22/09/20 16:00;38;28;12,87;2,72;8,80;0,78;86,67;
22/09/20 17:00;36;23;19,98;2,69;15,96;0,82;68,88;
22/09/20 18:00;29;16;18,42;2,76;14,30;0,81;65,91;
22/09/20 19:00;24;12;35,45;7,67;23,80;0,82;52,11;
22/09/20 20:00;24;11;24,14;5,26;16,19;0,80;56,55;
22/09/20 21:00;22;9;17,74;2,39;14,18;0,79;51,26;
22/09/20 22:00;21;9;16,30;2,16;13,09;0,80;51,01;
22/09/20 23:00;20;10;11,95;2,20;8,69;0,81;56,15;
23/09/20 00:00;15;9;11,05;2,26;7,69;0,81;56,08;
23/09/20 01:00;16;9;8,68;2,17;5,51;0,80;53,91;
23/09/20 02:00;17;7;8,69;2,12;5,54;0,74;59,85;
23/09/20 03:00;18;8;14,73;2,23;11,41;0,74;46,73;
23/09/20 04:00;20;10;23,57;2,35;20,07;0,76;32,78;
23/09/20 05:00;19;10;33,33;3,66;27,85;0,77;28,56;
23/09/20 06:00;19;9;68,40;10,26;52,73;0,80;13,31;
23/09/20 07:00;20;9;;;;0,84;7,14;
23/09/20 08:00;25;10;97,55;23,50;61,67;;16,65;
23/09/20 09:00;21;9;47,29;10,24;31,70;0,82;45,29;
23/09/20 10:00;22;11;18,82;4,72;11,76;0,76;73,27;
23/09/20 11:00;22;13;14,77;3,56;9,43;0,74;;
23/09/20 12:00;26;19;12,97;3,18;8,21;0,71;85,67;
23/09/20 13:00;28;26;17,80;3,25;12,92;0,72;87,84;
23/09/20 14:00;32;30;23,27;3,63;17,81;0,72;85,65;
23/09/20 15:00;37;34;18,89;3,14;14,19;0,73;88,07;
23/09/20 16:00;45;40;24,94;2,82;20,72;0,78;85,87;
23/09/20 17:00;45;38;32,87;2,69;28,86;0,85;62,15;
23/09/20 18:00;40;28;21,91;2,51;18,17;0,83;71,25;
23/09/20 19:00;37;17;17,43;2,15;14,24;0,82;63,92;
23/09/20 20:00;33;12;13,62;2,12;10,48;0,83;63,59;
23/09/20 21:00;26;10;26,55;2,20;23,28;0,85;47,81;
23/09/20 22:00;22;8;24,11;2,27;20,74;0,84;33,50;
23/09/20 23:00;22;7;18,42;2,23;15,11;0,80;40,05;
24/09/20 00:00;20;7;15,16;2,28;11,78;0,77;43,83;
24/09/20 01:00;19;7;9,54;2,17;6,33;0,74;54,62;
24/09/20 02:00;16;6;7,03;2,06;3,99;0,72;59,82;
24/09/20 03:00;15;6;7,44;2,06;4,39;0,72;59,78;
24/09/20 04:00;15;6;8,64;2,12;5,49;0,71;60,78;
24/09/20 05:00;15;6;38,70;8,96;25,09;0,71;49,08;
24/09/20 06:00;17;7;;;;0,74;42,76;
24/09/20 07:00;19;7;46,11;7,69;34,43;;41,89;
24/09/20 08:00;20;7;58,05;14,22;36,36;0,78;42,48;
24/09/20 09:00;18;7;30,46;6,33;20,86;0,75;61,88;
24/09/20 10:00;18;7;20,84;4,49;14,05;0,73;;
24/09/20 11:00;19;7;18,81;4,39;12,22;0,74;77,52;
24/09/20 12:00;20;10;18,00;4,00;11,99;0,71;82,34;
24/09/20 13:00;21;14;15,66;3,49;10,47;0,69;81,33;
24/09/20 14:00;24;20;15,88;3,40;10,80;0,71;84,34;
24/09/20 15:00;27;24;19,21;3,69;13,68;0,73;82,68;
24/09/20 16:00;26;23;19,80;3,28;14,87;0,73;80,93;
24/09/20 17:00;26;22;33,06;3,27;28,16;0,76;70,10;
24/09/20 18:00;27;22;27,41;2,44;23,78;0,78;69,41;
24/09/20 19:00;25;18;31,46;2,26;28,10;0,81;59,44;
24/09/20 20:00;21;12;20,95;2,10;17,84;0,80;69,31;
24/09/20 21:00;18;8;27,39;4,52;20,57;0,79;60,74;
24/09/20 22:00;17;7;15,26;3,31;10,37;0,79;62,50;
24/09/20 23:00;15;7;12,94;2,56;9,11;0,80;57,13;
25/09/20 00:00;11;7;11,97;2,41;8,38;0,80;52,92;
25/09/20 01:00;12;7;15,93;2,46;12,27;0,79;44,43;
25/09/20 02:00;15;7;15,01;2,55;11,20;0,79;42,19;
25/09/20 03:00;16;7;11,25;2,11;8,12;0,79;44,22;
25/09/20 04:00;15;7;12,05;2,19;8,80;0,78;47,79;
25/09/20 05:00;12;7;;;;0,76;52,61;
25/09/20 06:00;11;7;22,50;2,72;18,43;;49,60;
25/09/20 07:00;11;7;22,18;3,08;17,57;0,78;54,72;
25/09/20 08:00;12;8;28,49;5,43;20,28;0,79;53,21;
25/09/20 09:00;12;8;28,16;5,26;20,20;0,79;;
25/09/20 10:00;16;8;25,24;3,68;19,71;0,79;53,42;
25/09/20 11:00;20;10;33,43;4,31;26,93;0,81;48,73;
25/09/20 12:00;21;9;17,55;3,82;11,81;0,75;68,43;
25/09/20 13:00;21;12;11,86;3,15;7,16;0,71;71,83;
25/09/20 14:00;27;17;13,37;3,02;8,86;0,70;68,46;
25/09/20 15:00;33;23;34,87;7,56;23,43;0,77;48,76;
25/09/20 16:00;32;21;27,88;5,80;19,09;0,83;43,58;
25/09/20 17:00;24;16;30,86;4,65;23,84;0,83;37,96;
25/09/20 18:00;22;14;33,14;5,36;25,04;0,85;30,91;
25/09/20 19:00;23;10;11,42;2,36;7,90;0,78;59,06;
25/09/20 20:00;22;8;16,48;4,79;9,36;0,80;70,35;
25/09/20 21:00;22;8;15,58;4,10;9,44;0,82;66,88;
25/09/20 22:00;20;7;8,94;2,13;5,79;0,82;72,28;
25/09/20 23:00;18;6;7,66;2,09;4,56;0,81;63,25;
26/09/20 00:00;15;6;7,47;2,13;4,31;0,79;60,39;
26/09/20 01:00;14;6;8,55;2,09;5,45;0,77;54,22;
26/09/20 02:00;13;6;7,81;2,12;4,67;0,74;54,48;
26/09/20 03:00;14;6;7,54;2,11;4,40;0,69;59,32;
26/09/20 04:00;13;6;;;;0,68;59,12;
26/09/20 05:00;12;6;31,94;7,73;20,18;;49,49;
26/09/20 06:00;12;6;22,83;3,83;17,06;0,67;49,77;
26/09/20 07:00;12;6;24,11;3,48;18,88;0,69;45,86;
26/09/20 08:00;12;6;25,33;4,92;17,93;0,69;;
26/09/20 09:00;12;6;19,49;3,91;13,61;0,70;54,76;
26/09/20 10:00;10;6;18,06;4,18;11,76;0,69;58,23;
26/09/20 11:00;9;6;11,88;3,23;7,07;0,66;69,39;
26/09/20 12:00;9;6;9,95;2,67;5,96;0,66;70,12;
26/09/20 13:00;9;6;7,47;2,56;3,66;0,66;70,77;
26/09/20 14:00;9;6;13,74;3,68;8,22;0,65;72,27;
26/09/20 15:00;9;6;12,67;3,20;7,86;0,62;76,64;
26/09/20 16:00;10;6;17,13;3,85;11,32;0,61;75,01;
26/09/20 17:00;12;7;10,97;2,60;7,11;0,63;77,49;
26/09/20 18:00;13;9;13,03;2,28;9,65;0,67;73,78;
26/09/20 19:00;13;8;12,03;2,16;8,82;0,66;70,22;
26/09/20 20:00;13;7;12,05;2,11;8,92;0,67;64,60;
26/09/20 21:00;11;6;11,40;2,08;8,32;0,65;64,20;
26/09/20 22:00;10;6;13,23;2,13;10,08;0,65;65,15;
26/09/20 23:00;9;6;14,74;2,10;11,62;0,65;61,23;
27/09/20 00:00;9;6;9,54;2,16;6,33;0,64;71,27;
27/09/20 01:00;9;6;12,35;2,10;9,24;0,63;65,95;
27/09/20 02:00;9;6;12,43;2,08;9,35;0,63;61,44;
27/09/20 03:00;9;6;;;;0,63;56,95;
27/09/20 04:00;9;6;13,06;2,13;9,90;;53,37;
27/09/20 05:00;9;6;8,75;2,10;5,64;0,63;59,29;
27/09/20 06:00;9;6;11,33;2,08;8,25;0,64;55,17;
27/09/20 07:00;10;6;13,35;2,43;9,73;0,68;;
27/09/20 08:00;10;6;9,68;2,44;6,05;0,66;60,52;
27/09/20 09:00;9;6;6,66;2,26;3,31;0,65;68,25;
27/09/20 10:00;9;6;6,52;2,24;3,20;0,65;74,33;
27/09/20 11:00;11;6;6,42;2,23;3,11;0,65;78,02;
27/09/20 12:00;12;6;6,17;2,19;2,92;0,65;79,41;
27/09/20 13:00;14;8;6,68;2,19;3,42;0,64;79,58;
27/09/20 14:00;16;10;6,76;2,20;3,50;0,64;80,12;
27/09/20 15:00;18;14;6,55;2,19;3,29;0,64;78,65;
27/09/20 16:00;20;15;6,52;2,16;3,31;0,67;77,57;
27/09/20 17:00;19;14;6,51;2,12;3,37;0,68;76,26;
27/09/20 18:00;20;12;8,43;2,11;5,30;0,69;75,75;
27/09/20 19:00;19;9;8,70;2,06;5,65;0,69;72,41;
27/09/20 20:00;19;8;7,70;2,03;4,69;0,73;72,09;
27/09/20 21:00;19;8;6,99;2,07;3,92;0,72;71,51;
27/09/20 22:00;16;6;7,07;2,10;3,96;0,72;68,17;
27/09/20 23:00;12;6;6,88;2,14;3,71;0,71;69,31;
28/09/20 00:00;11;6;9,56;2,08;6,48;0,71;64,08;
28/09/20 01:00;12;6;11,41;2,11;8,28;0,73;52,10;
28/09/20 02:00;11;6;;;;0,69;63,42;
28/09/20 03:00;11;6;13,60;2,18;10,36;;57,47;
28/09/20 04:00;11;6;17,35;2,18;14,12;0,68;51,82;
28/09/20 05:00;11;6;40,24;4,25;33,83;0,69;31,85;
28/09/20 06:00;11;6;71,39;10,57;55,29;0,76;;
28/09/20 07:00;12;6;75,34;14,29;53,53;0,72;20,80;
28/09/20 08:00;11;6;44,94;7,33;33,81;0,71;41,18;
28/09/20 09:00;10;6;28,73;4,97;21,23;0,69;55,82;
28/09/20 10:00;11;6;24,52;5,03;16,94;0,69;62,96;
28/09/20 11:00;11;6;35,09;8,26;22,65;0,70;56,91;
28/09/20 12:00;12;6;19,73;4,36;13,16;0,70;67,08;
28/09/20 13:00;12;6;12,90;3,38;7,89;0,68;71,51;
28/09/20 14:00;15;8;26,38;5,16;18,62;0,70;62,19;
28/09/20 15:00;16;9;32,71;6,41;22,99;0,70;52,69;
28/09/20 16:00;15;9;22,47;4,46;15,74;0,70;54,37;
28/09/20 17:00;16;8;25,54;4,27;19,10;0,72;47,72;
28/09/20 18:00;14;6;19,55;2,55;15,75;0,72;51,31;
28/09/20 19:00;12;6;22,05;2,56;18,23;0,71;48,66;
28/09/20 20:00;10;6;13,74;2,16;10,53;0,70;57,33;
28/09/20 21:00;9;6;12,82;2,17;9,60;0,69;64,06;
28/09/20 22:00;9;6;10,57;2,12;7,43;0,68;69,48;
28/09/20 23:00;9;6;10,02;2,12;6,88;0,68;73,71;
29/09/20 00:00;9;6;11,16;2,13;8,00;0,68;70,13;
29/09/20 01:00;9;6;;;;0,68;58,81;
29/09/20 02:00;9;6;10,27;2,10;7,15;;65,65;
29/09/20 03:00;9;6;7,99;2,07;4,92;0,67;64,26;
29/09/20 04:00;9;6;10,35;2,16;7,14;0,68;58,75;
29/09/20 05:00;9;6;12,81;2,29;9,41;0,68;;
29/09/20 06:00;9;6;19,52;3,76;13,85;0,69;46,81;
29/09/20 07:00;11;7;39,39;7,36;28,21;0,80;33,10;
29/09/20 08:00;10;7;51,53;13,45;31,03;0,74;33,37;
29/09/20 09:00;6;6;25,92;6,31;16,35;0,70;53,23;
29/09/20 10:00;10;6;25,25;5,99;16,18;0,69;58,17;
29/09/20 11:00;10;6;16,61;3,93;10,69;0,70;66,19;
29/09/20 12:00;11;7;12,24;2,96;7,81;0,69;72,37;
29/09/20 13:00;12;9;12,08;3,06;7,50;0,67;76,21;
29/09/20 14:00;13;12;14,55;3,55;9,23;0,66;77,01;
29/09/20 15:00;15;13;15,92;3,75;10,32;0,66;76,28;
29/09/20 16:00;16;16;13,03;3,06;8,48;0,65;78,62;
29/09/20 17:00;17;16;13,24;2,63;9,32;0,66;79,62;
29/09/20 18:00;17;15;13,74;2,13;10,59;0,71;76,16;
29/09/20 19:00;16;12;23,68;2,17;20,45;0,72;57,02;
29/09/20 20:00;13;8;45,45;3,31;40,48;0,76;34,43;
29/09/20 21:00;13;7;74,58;4,63;67,59;0,80;9,59;
29/09/20 22:00;13;7;49,70;4,32;43,19;0,77;19,99;
29/09/20 23:00;11;7;16,05;2,21;12,77;0,71;40,84;
30/09/20 00:00;10;6;;;;0,69;42,77;
30/09/20 01:00;9;6;11,63;2,10;8,53;;46,42;
30/09/20 02:00;9;6;10,34;2,08;7,26;0,66;51,91;
30/09/20 03:00;9;6;10,12;2,08;7,04;0,66;55,52;
30/09/20 04:00;9;6;30,67;8,04;18,44;0,66;;
30/09/20 05:00;9;6;29,86;3,68;24,33;0,66;37,64;
30/09/20 06:00;10;7;54,64;8,53;41,68;0,68;31,04;
30/09/20 07:00;13;8;88,72;17,28;62,33;0,72;18,12;
30/09/20 08:00;27;16;97,96;24,97;59,78;0,79;26,81;
30/09/20 09:00;22;15;60,98;13,11;40,98;0,72;56,42;
30/09/20 10:00;24;15;29,68;5,70;21,05;0,72;73,45;
30/09/20 11:00;22;15;15,15;3,07;10,55;0,71;81,64;
30/09/20 12:00;23;15;11,32;2,67;7,34;0,70;84,00;
30/09/20 13:00;24;19;11,02;2,76;6,89;0,69;85,55;
30/09/20 14:00;23;19;9,64;2,39;6,09;0,68;88,70;
30/09/20 15:00;23;20;11,80;2,57;7,96;0,67;88,91;
30/09/20 16:00;23;21;11,47;2,40;7,89;0,66;87,45;
30/09/20 17:00;23;20;11,63;2,30;8,22;0,66;84,52;
30/09/20 18:00;23;19;18,36;2,21;15,07;0,69;71,98;
30/09/20 19:00;21;16;36,34;2,27;32,97;0,72;51,52;
30/09/20 20:00;19;12;85,71;6,02;76,59;0,78;16,21;
30/09/20 21:00;16;9;61,18;3,08;56,58;0,77;21,10;
30/09/20 22:00;18;8;49,79;2,56;45,98;0,77;22,04;
30/09/20 23:00;18;7;;;;0,77;13,47;
01/10/20 00:00;15;7;21,93;2,31;18,49;;33,63;
01/10/20 01:00;14;6;26,15;2,25;22,82;0,69;31,32;
01/10/20 02:00;12;6;18,30;2,23;14,99;0,69;39,65;
01/10/20 03:00;12;6;13,21;2,10;10,10;0,68;;
01/10/20 04:00;12;6;22,72;2,25;19,39;0,69;40,40;
01/10/20 05:00;13;6;22,91;2,66;18,94;0,70;45,69;
01/10/20 06:00;14;6;36,73;5,24;28,80;0,73;42,36;
01/10/20 07:00;16;7;66,34;10,41;50,49;0,77;27,30;
01/10/20 08:00;18;7;125,24;33,45;74,06;0,82;26,92;
01/10/20 09:00;17;7;50,78;10,03;35,54;0,80;55,50;
01/10/20 10:00;17;8;17,25;3,07;12,65;0,75;87,64;
01/10/20 11:00;20;11;20,55;3,34;15,55;0,74;91,04;
01/10/20 12:00;21;15;27,53;4,15;21,27;0,76;90,63;
01/10/20 13:00;23;18;23,94;3,59;18,54;0,75;99,54;
01/10/20 14:00;24;20;21,74;3,36;16,70;0,75;102,23;
01/10/20 15:00;25;23;24,05;3,28;19,13;0,75;104,55;
01/10/20 16:00;26;24;22,55;2,76;18,42;0,75;104,33;
01/10/20 17:00;26;23;26,16;2,67;22,17;0,77;86,76;
01/10/20 18:00;25;20;29,87;2,24;26,55;0,83;87,67;
01/10/20 19:00;24;17;35,78;2,18;32,54;0,84;69,70;
01/10/20 20:00;23;13;29,43;2,18;26,20;0,85;63,35;
01/10/20 21:00;20;9;20,42;2,59;16,56;0,79;59,30;
01/10/20 22:00;19;8;;;;0,78;59,63;
