Parm;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE
08/12/20 18:00;Bari - Cavour;0.27;11;6;6.07;43.14;33.82;;;0.97
08/12/20 19:00;Bari - Cavour;0.36;11;6;15.98;65.97;41.47;;;1.40
08/12/20 20:00;Bari - Cavour;0.43;11;6;28.43;92.85;49.26;;;0.95
08/12/20 21:00;Bari - Cavour;0.59;11;6;41.88;117.14;52.93;;;
08/12/20 22:00;Bari - Cavour;0.54;11;6;28.53;91.88;48.12;;;
08/12/20 23:00;Bari - Cavour;0.30;11;6;3.99;40.96;34.84;;;
09/12/20 00:00;Bari - Cavour;0.16;11;6;0.61;19.99;19.06;;;
09/12/20 01:00;Bari - Cavour;0.11;10;6;0.29;15.40;15.03;;;
09/12/20 02:00;Bari - Cavour;;10;6;0.88;17.77;16.45;;;
09/12/20 03:00;Bari - Cavour;0.11;10;6;0.02;11.12;11.44;;;
09/12/20 04:00;Bari - Cavour;0.09;10;6;0.08;9.16;9.18;;;
09/12/20 05:00;Bari - Cavour;0.10;10;6;0.05;9.27;9.32;;;
09/12/20 06:00;Bari - Cavour;0.12;10;6;;;;;;
09/12/20 07:00;Bari - Cavour;0.14;10;6;0.78;21.03;19.83;;;
09/12/20 08:00;Bari - Cavour;0.19;10;6;3.52;38.41;33.01;;;
09/12/20 09:00;Bari - Cavour;0.30;10;6;9.15;58.69;44.67;;;
09/12/20 10:00;Bari - Cavour;0.33;10;6;20.13;87.46;56.59;;;
09/12/20 11:00;Bari - Cavour;0.29;10;6;13.39;69.66;49.12;;;
09/12/20 12:00;Bari - Cavour;0.30;10;6;11.98;67.98;49.61;;;
09/12/20 13:00;Bari - Cavour;0.25;10;6;6.97;54.00;43.32;;;
09/12/20 14:00;Bari - Cavour;0.38;10;6;8.96;58.03;44.28;;;
09/12/20 15:00;Bari - Cavour;0.24;10;6;5.83;48.46;39.52;;;
09/12/20 16:00;Bari - Cavour;0.24;10;6;7.03;54.35;43.57;;;
09/12/20 17:00;Bari - Cavour;0.36;10;6;16.29;73.02;48.05;;;
09/12/20 18:00;Bari - Cavour;0.40;10;6;14.59;71.63;49.25;;;
09/12/20 19:00;Bari - Cavour;0.41;10;6;19.38;79.55;49.83;;;
09/12/20 20:00;Bari - Cavour;0.43;10;6;24.80;89.35;51.32;;;
09/12/20 21:00;Bari - Cavour;0.45;10;6;18.14;75.35;47.53;;;
09/12/20 22:00;Bari - Cavour;0.33;10;6;;;;;;
09/12/20 23:00;Bari - Cavour;0.22;10;6;3.25;37.32;32.33;;;
10/12/20 00:00;Bari - Cavour;0.17;10;6;1.93;32.07;29.09;;;
10/12/20 01:00;Bari - Cavour;0.17;16;9;1.05;24.13;22.53;;;
10/12/20 02:00;Bari - Cavour;0.15;16;9;0.65;18.78;17.78;;;
10/12/20 03:00;Bari - Cavour;0.12;16;9;0.38;15.64;15.04;;;
10/12/20 04:00;Bari - Cavour;0.10;16;9;0.07;11.16;11.09;;;
10/12/20 05:00;Bari - Cavour;0.10;16;9;0.73;15.36;14.23;;;
10/12/20 06:00;Bari - Cavour;0.11;16;9;1.04;21.60;20.01;;;
10/12/20 07:00;Bari - Cavour;0.14;16;9;2.95;33.42;28.90;;;
10/12/20 08:00;Bari - Cavour;0.27;16;9;23.01;78.11;42.84;;;
10/12/20 09:00;Bari - Cavour;0.77;16;9;82.24;183.04;56.95;;;
10/12/20 10:00;Bari - Cavour;0.85;16;9;;;;;;
10/12/20 11:00;Bari - Cavour;0.69;16;9;56.85;138.22;51.05;;;
10/12/20 12:00;Bari - Cavour;0.54;16;9;29.25;91.39;46.53;;;2.81
10/12/20 13:00;Bari - Cavour;0.54;16;9;27.74;89.04;46.50;;;2.59
10/12/20 14:00;Bari - Cavour;0.62;16;9;26.46;87.40;46.83;;;2.65
10/12/20 15:00;Bari - Cavour;0.42;16;9;11.88;60.27;42.06;;;2.18
10/12/20 16:00;Bari - Cavour;0.33;16;9;9.12;55.18;41.20;;;1.44
10/12/20 17:00;Bari - Cavour;0.38;16;9;17.68;76.15;49.05;;;1.60
10/12/20 18:00;Bari - Cavour;0.42;16;9;20.69;83.38;51.66;;;1.63
10/12/20 19:00;Bari - Cavour;0.51;16;9;34.39;106.28;53.56;;;2.11
10/12/20 20:00;Bari - Cavour;0.61;16;9;41.08;115.53;52.54;;;2.69
10/12/20 21:00;Bari - Cavour;0.57;16;9;30.15;95.77;49.54;;;2.63
10/12/20 22:00;Bari - Cavour;0.47;16;9;17.37;70.97;44.34;;;2.28
10/12/20 23:00;Bari - Cavour;0.30;16;9;6.96;49.09;38.41;;;1.43
11/12/20 00:00;Bari - Cavour;0.19;16;9;1.92;31.67;28.72;;;0.93
11/12/20 01:00;Bari - Cavour;0.15;19;11;4.05;31.48;25.27;;;0.73
11/12/20 02:00;Bari - Cavour;0.11;19;11;1.11;20.32;18.61;;;0.56
11/12/20 03:00;Bari - Cavour;0.09;19;11;0.71;18.66;17.58;;;0.47
11/12/20 04:00;Bari - Cavour;0.10;19;11;0.29;13.35;12.91;;;0.46
11/12/20 05:00;Bari - Cavour;0.09;19;11;0.73;14.36;13.25;;;
11/12/20 06:00;Bari - Cavour;0.12;19;11;;;;;;0.59
11/12/20 07:00;Bari - Cavour;0.17;19;11;4.75;38.15;30.86;;;0.80
11/12/20 08:00;Bari - Cavour;0.33;19;11;24.54;79.61;41.97;;;1.24
11/12/20 09:00;Bari - Cavour;0.48;19;11;47.12;119.41;47.15;;;2.05
11/12/20 10:00;Bari - Cavour;0.75;19;11;92.39;195.96;54.30;;;3.93
11/12/20 11:00;Bari - Cavour;0.68;19;11;73.93;163.96;50.60;;;4.16
11/12/20 12:00;Bari - Cavour;0.46;19;11;29.90;91.77;45.93;;;2.57
11/12/20 13:00;Bari - Cavour;0.61;19;11;44.25;118.35;50.51;;;3.65
11/12/20 14:00;Bari - Cavour;0.61;19;11;33.19;96.83;45.93;;;4.01
11/12/20 15:00;Bari - Cavour;0.43;19;11;26.72;86.21;45.25;;;2.65
11/12/20 16:00;Bari - Cavour;0.36;19;11;20.98;78.35;46.18;;;2.03
11/12/20 17:00;Bari - Cavour;0.57;19;11;42.76;116.67;51.11;;;2.64
11/12/20 18:00;Bari - Cavour;0.57;19;11;40.33;113.52;51.67;;;3.32
11/12/20 19:00;Bari - Cavour;0.53;19;11;39.13;110.61;50.62;;;3.03
11/12/20 20:00;Bari - Cavour;0.53;19;11;35.60;105.65;51.08;;;2.60
11/12/20 21:00;Bari - Cavour;0.55;19;11;27.90;93.41;50.63;;;2.91
11/12/20 22:00;Bari - Cavour;0.39;19;11;8.32;56.11;43.36;;;2.06
11/12/20 23:00;Bari - Cavour;0.24;19;11;2.36;36.80;33.17;;;1.24
12/12/20 00:00;Bari - Cavour;0.18;19;11;1.03;27.02;25.45;;;1.10
12/12/20 01:00;Bari - Cavour;0.15;23;17;0.24;18.49;18.13;;;0.95
12/12/20 02:00;Bari - Cavour;0.13;23;17;0.39;16.38;15.80;;;0.70
12/12/20 03:00;Bari - Cavour;0.15;23;17;0.26;15.05;14.66;;;0.78
12/12/20 04:00;Bari - Cavour;0.15;23;17;0.27;14.29;13.87;;;0.89
12/12/20 05:00;Bari - Cavour;0.14;23;17;0.44;16.02;15.35;;;0.85
12/12/20 06:00;Bari - Cavour;0.16;23;17;1.76;26.23;23.55;;;0.87
12/12/20 07:00;Bari - Cavour;0.23;23;17;4.25;37.85;31.33;;;0.94
12/12/20 08:00;Bari - Cavour;0.29;23;17;15.80;67.38;43.17;;;1.45
12/12/20 09:00;Bari - Cavour;0.37;23;17;25.96;84.53;44.73;;;2.08
12/12/20 10:00;Bari - Cavour;0.52;23;17;29.82;91.87;46.14;;;3.21
12/12/20 11:00;Bari - Cavour;0.53;23;17;23.75;81.64;45.22;;;3.28
12/12/20 12:00;Bari - Cavour;0.53;23;17;15.79;68.29;44.08;;;2.96
12/12/20 13:00;Bari - Cavour;0.44;23;17;10.64;59.49;43.17;;;2.69
12/12/20 14:00;Bari - Cavour;0.44;23;17;8.41;53.97;41.08;;;2.35
12/12/20 15:00;Bari - Cavour;0.41;23;17;8.80;56.64;43.15;;;2.29
12/12/20 16:00;Bari - Cavour;0.38;23;17;12.37;63.88;44.91;;;1.98
12/12/20 17:00;Bari - Cavour;0.42;23;17;16.71;74.14;48.52;;;1.97
12/12/20 18:00;Bari - Cavour;0.48;23;17;28.11;98.72;55.62;;;2.28
12/12/20 19:00;Bari - Cavour;0.68;23;17;45.34;127.42;57.90;;;3.10
12/12/20 20:00;Bari - Cavour;0.84;23;17;93.27;204.49;61.49;;;4.19
12/12/20 21:00;Bari - Cavour;0.82;23;17;71.97;161.78;51.42;;;4.69
12/12/20 22:00;Bari - Cavour;0.81;23;17;53.25;128.18;46.53;;;5.04
12/12/20 23:00;Bari - Cavour;0.60;23;17;30.83;89.83;42.55;;;3.48
13/12/20 00:00;Bari - Cavour;0.36;23;17;8.02;45.81;33.51;;;2.07
13/12/20 01:00;Bari - Cavour;0.24;15;10;1.11;25.15;23.44;;;1.38
13/12/20 02:00;Bari - Cavour;;15;10;0.53;19.71;18.89;;;1.16
13/12/20 03:00;Bari - Cavour;0.18;15;10;0.50;17.31;16.53;;;1.07
13/12/20 04:00;Bari - Cavour;0.16;15;10;0.26;14.37;14.02;;;1.03
13/12/20 05:00;Bari - Cavour;0.14;15;10;0.07;12.34;12.31;;;
13/12/20 06:00;Bari - Cavour;0.14;15;10;;;;;;0.87
13/12/20 07:00;Bari - Cavour;0.20;15;10;1.61;23.77;21.30;;;0.93
13/12/20 08:00;Bari - Cavour;0.27;15;10;3.90;33.55;27.58;;;1.10
13/12/20 09:00;Bari - Cavour;0.35;15;10;10.06;46.58;31.15;;;1.73
13/12/20 10:00;Bari - Cavour;0.38;15;10;9.73;46.06;31.14;;;1.99
13/12/20 11:00;Bari - Cavour;0.46;15;10;19.18;65.03;35.62;;;2.44
13/12/20 12:00;Bari - Cavour;0.48;15;10;20.30;69.09;37.97;;;2.59
13/12/20 13:00;Bari - Cavour;0.46;15;10;18.79;70.76;41.94;;;2.70
13/12/20 14:00;Bari - Cavour;0.30;15;10;6.08;44.96;35.63;;;1.61
13/12/20 15:00;Bari - Cavour;0.18;15;10;2.54;30.60;26.71;;;1.00
13/12/20 16:00;Bari - Cavour;0.15;15;10;2.03;29.03;25.92;;;0.75
13/12/20 17:00;Bari - Cavour;0.18;15;10;3.17;36.97;32.11;;;0.85
13/12/20 18:00;Bari - Cavour;0.22;15;10;7.35;51.05;39.78;;;0.92
13/12/20 19:00;Bari - Cavour;0.30;15;10;14.43;66.28;44.14;;;1.37
13/12/20 20:00;Bari - Cavour;0.25;15;10;9.26;53.99;39.79;;;1.29
13/12/20 21:00;Bari - Cavour;0.28;15;10;5.97;45.35;36.19;;;1.35
13/12/20 22:00;Bari - Cavour;0.21;15;10;1.65;26.83;24.29;;;1.14
13/12/20 23:00;Bari - Cavour;0.20;15;10;1.54;26.28;23.90;;;1.11
14/12/20 00:00;Bari - Cavour;0.14;15;10;0.43;13.93;13.25;;;0.94
14/12/20 01:00;Bari - Cavour;0.12;14;7;0.45;12.05;11.35;;;0.84
14/12/20 02:00;Bari - Cavour;0.11;14;7;0.18;10.10;9.82;;;0.82
14/12/20 03:00;Bari - Cavour;0.12;14;7;0.41;11.39;10.77;;;0.84
14/12/20 04:00;Bari - Cavour;0.15;14;7;0.26;11.47;11.10;;;0.84
14/12/20 05:00;Bari - Cavour;0.15;14;7;0.22;11.00;10.70;;;0.81
14/12/20 06:00;Bari - Cavour;0.14;14;7;0.65;13.40;12.41;;;0.83
14/12/20 07:00;Bari - Cavour;0.17;14;7;1.79;23.67;20.94;;;0.87
14/12/20 08:00;Bari - Cavour;0.23;14;7;5.23;38.87;30.85;;;1.06
14/12/20 09:00;Bari - Cavour;0.30;14;7;12.02;55.45;37.01;;;1.56
14/12/20 10:00;Bari - Cavour;0.24;14;7;8.26;48.86;36.19;;;1.29
14/12/20 11:00;Bari - Cavour;0.22;14;7;5.52;41.86;33.39;;;1.23
14/12/20 12:00;Bari - Cavour;0.20;14;7;4.61;41.35;34.29;;;1.08
14/12/20 13:00;Bari - Cavour;0.19;14;7;2.99;33.97;29.39;;;1.12
14/12/20 14:00;Bari - Cavour;0.17;14;7;2.58;30.53;26.58;;;1.05
14/12/20 15:00;Bari - Cavour;0.13;14;7;2.01;28.36;25.27;;;0.88
14/12/20 16:00;Bari - Cavour;0.12;14;7;1.53;26.71;24.37;;;0.75
14/12/20 17:00;Bari - Cavour;0.15;14;7;2.10;28.81;25.58;;;0.84
14/12/20 18:00;Bari - Cavour;0.15;14;7;2.98;34.53;29.97;;;0.87
14/12/20 19:00;Bari - Cavour;0.17;14;7;3.00;34.25;29.66;;;0.92
14/12/20 20:00;Bari - Cavour;0.17;14;7;2.98;32.45;27.89;;;0.92
14/12/20 21:00;Bari - Cavour;0.20;14;7;2.31;33.10;29.57;;;0.98
14/12/20 22:00;Bari - Cavour;0.29;14;7;4.56;41.35;34.36;;;1.27
14/12/20 23:00;Bari - Cavour;0.23;14;7;2.09;32.12;28.91;;;1.13
15/12/20 00:00;Bari - Cavour;0.16;14;7;0.60;21.90;20.96;;;0.81
15/12/20 01:00;Bari - Cavour;0.12;30;20;0.35;17.24;16.70;;;0.65
15/12/20 02:00;Bari - Cavour;0.13;30;20;0.42;15.75;15.12;;;0.67
15/12/20 03:00;Bari - Cavour;0.13;30;20;0.42;11.71;11.06;;;0.66
15/12/20 04:00;Bari - Cavour;0.14;30;20;0.22;11.53;11.22;;;0.73
15/12/20 05:00;Bari - Cavour;0.15;30;20;0.16;13.69;13.47;;;
15/12/20 06:00;Bari - Cavour;0.16;30;20;;;;;;0.86
15/12/20 07:00;Bari - Cavour;0.20;30;20;8.41;48.76;35.87;;;0.94
15/12/20 08:00;Bari - Cavour;0.34;30;20;37.57;101.79;44.20;;;1.38
15/12/20 09:00;Bari - Cavour;0.61;30;20;63.77;146.36;48.57;;;3.07
15/12/20 10:00;Bari - Cavour;0.79;30;20;57.76;135.88;47.31;;;4.40
15/12/20 11:00;Bari - Cavour;0.83;30;20;;;;;;6.57
15/12/20 12:00;Bari - Cavour;0.43;30;20;;;;;;
15/12/20 13:00;Bari - Cavour;0.39;30;20;15.62;66.35;42.40;;;4.18
15/12/20 14:00;Bari - Cavour;0.34;30;20;5.31;43.63;35.48;;;2.06
15/12/20 15:00;Bari - Cavour;0.26;30;20;2.84;35.82;31.47;;;1.48
15/12/20 16:00;Bari - Cavour;0.30;30;20;6.99;47.67;36.95;;;1.20
15/12/20 17:00;Bari - Cavour;0.60;30;20;59.44;152.59;61.46;;;1.61
15/12/20 18:00;Bari - Cavour;0.76;30;20;67.40;168.32;64.98;;;2.65
15/12/20 19:00;Bari - Cavour;1.17;30;20;134.12;279.06;73.41;;;3.67
15/12/20 20:00;Bari - Cavour;1.03;30;20;135.15;271.17;63.94;;;5.29
15/12/20 21:00;Bari - Cavour;1.05;30;20;86.40;187.51;55.03;;;4.98
15/12/20 22:00;Bari - Cavour;0.98;30;20;73.65;168.63;55.69;;;5.62
15/12/20 23:00;Bari - Cavour;0.71;30;20;44.19;116.69;48.94;;;4.51
16/12/20 00:00;Bari - Cavour;0.40;30;20;10.08;56.39;40.93;;;2.78
16/12/20 01:00;Bari - Cavour;0.28;44;32;2.73;37.65;33.45;;;1.66
16/12/20 02:00;Bari - Cavour;0.23;44;32;1.22;28.78;26.92;;;1.27
16/12/20 03:00;Bari - Cavour;0.20;44;32;0.84;22.68;21.37;;;1.10
16/12/20 04:00;Bari - Cavour;0.19;44;32;1.64;26.54;24.01;;;1.07
16/12/20 05:00;Bari - Cavour;0.20;44;32;2.57;33.31;29.38;;;0.96
16/12/20 06:00;Bari - Cavour;0.21;44;32;8.22;44.28;31.69;;;1.01
16/12/20 07:00;Bari - Cavour;0.28;44;32;32.64;90.10;40.05;;;1.03
16/12/20 08:00;Bari - Cavour;0.47;44;32;59.13;136.14;45.48;;;1.41
16/12/20 09:00;Bari - Cavour;0.91;44;32;123.41;244.95;55.73;;;2.57
16/12/20 10:00;Bari - Cavour;1.09;44;32;141.97;275.90;58.21;;;5.19
16/12/20 11:00;Bari - Cavour;0.76;44;32;87.06;190.48;57.00;;;5.37
16/12/20 12:00;Bari - Cavour;0.64;44;32;71.81;166.87;56.77;;;4.50
16/12/20 13:00;Bari - Cavour;0.41;44;32;27.63;93.22;50.85;;;3.42
16/12/20 14:00;Bari - Cavour;0.34;44;32;8.94;58.62;44.90;;;1.94
16/12/20 15:00;Bari - Cavour;0.33;44;32;8.41;62.15;49.27;;;1.73
16/12/20 16:00;Bari - Cavour;0.45;44;32;27.13;104.59;63.00;;;1.73
16/12/20 17:00;Bari - Cavour;0.78;44;32;59.10;161.03;70.42;;;2.34
16/12/20 18:00;Bari - Cavour;0.87;44;32;76.20;193.02;76.18;;;3.97
16/12/20 19:00;Bari - Cavour;1.06;44;32;130.03;281.24;81.88;;;4.70
16/12/20 20:00;Bari - Cavour;1.18;44;32;164.73;334.52;81.94;;;5.80
16/12/20 21:00;Bari - Cavour;1.12;44;32;118.31;247.41;65.99;;;5.93
16/12/20 22:00;Bari - Cavour;0.94;44;32;77.45;173.75;54.99;;;6.16
16/12/20 23:00;Bari - Cavour;0.82;44;32;49.14;123.40;48.05;;;5.29
17/12/20 00:00;Bari - Cavour;0.49;44;32;21.41;75.81;42.98;;;3.81
17/12/20 01:00;Bari - Cavour;0.35;44;33;6.80;47.02;36.58;;;2.34
17/12/20 02:00;Bari - Cavour;0.25;44;33;1.51;32.88;30.57;;;1.67
17/12/20 03:00;Bari - Cavour;0.21;44;33;1.10;31.38;29.69;;;1.20
17/12/20 04:00;Bari - Cavour;0.17;44;33;1.20;32.14;30.29;;;0.98
17/12/20 05:00;Bari - Cavour;0.14;44;33;0.68;26.16;25.11;;;0.89
17/12/20 06:00;Bari - Cavour;0.17;44;33;4.68;42.72;35.55;;;0.83
17/12/20 07:00;Bari - Cavour;0.30;44;33;19.86;76.77;46.32;;;0.89
17/12/20 08:00;Bari - Cavour;0.50;44;33;55.03;136.65;52.26;;;1.36
17/12/20 09:00;Bari - Cavour;0.79;44;33;112.99;231.08;57.84;;;2.30
17/12/20 10:00;Bari - Cavour;1.10;44;33;129.13;262.27;64.28;;;4.52
17/12/20 11:00;Bari - Cavour;0.83;44;33;84.94;198.65;68.40;;;5.39
17/12/20 12:00;Bari - Cavour;0.45;44;33;18.49;85.09;56.74;;;3.20
17/12/20 13:00;Bari - Cavour;0.40;44;33;8.26;64.86;52.19;;;2.20
17/12/20 14:00;Bari - Cavour;0.56;44;33;23.93;97.00;60.30;;;3.02
17/12/20 15:00;Bari - Cavour;0.47;44;33;15.89;85.59;61.22;;;2.51
17/12/20 16:00;Bari - Cavour;0.48;44;33;17.19;90.11;63.75;;;2.00
17/12/20 17:00;Bari - Cavour;0.65;44;33;35.27;128.07;73.99;;;2.53
17/12/20 18:00;Bari - Cavour;0.64;44;33;35.75;128.87;74.05;;;2.66
17/12/20 19:00;Bari - Cavour;0.96;44;33;89.69;218.50;80.99;;;3.40
17/12/20 20:00;Bari - Cavour;1.03;44;33;123.16;270.68;81.84;;;4.74
17/12/20 21:00;Bari - Cavour;0.98;44;33;87.83;204.13;69.46;;;5.23
17/12/20 22:00;Bari - Cavour;0.73;44;33;45.58;128.04;58.16;;;5.02
17/12/20 23:00;Bari - Cavour;0.53;44;33;17.54;77.98;51.09;;;3.39
18/12/20 00:00;Bari - Cavour;0.41;44;33;10.12;61.57;46.05;;;2.51
18/12/20 01:00;Bari - Cavour;0.36;40;30;6.14;50.82;41.41;;;2.00
18/12/20 02:00;Bari - Cavour;0.32;40;30;2.02;36.90;33.79;;;1.65
18/12/20 03:00;Bari - Cavour;0.25;40;30;1.00;25.33;23.80;;;1.31
18/12/20 04:00;Bari - Cavour;0.20;40;30;0.66;24.20;23.20;;;1.04
18/12/20 05:00;Bari - Cavour;0.18;40;30;1.04;23.82;22.24;;;0.90
18/12/20 06:00;Bari - Cavour;0.18;40;30;1.42;28.73;26.56;;;0.82
18/12/20 07:00;Bari - Cavour;0.23;40;30;7.24;50.45;39.35;;;0.91
18/12/20 08:00;Bari - Cavour;0.37;40;30;36.48;109.24;53.32;;;1.13
18/12/20 09:00;Bari - Cavour;0.63;40;30;73.13;171.74;59.60;;;1.93
18/12/20 10:00;Bari - Cavour;0.80;40;30;105.69;226.43;64.37;;;3.67
18/12/20 11:00;Bari - Cavour;0.83;40;30;87.79;203.62;69.00;;;5.20
18/12/20 12:00;Bari - Cavour;0.63;40;30;26.05;101.63;61.69;;;4.21
18/12/20 13:00;Bari - Cavour;0.55;40;30;11.16;75.83;58.72;;;3.37
18/12/20 14:00;Bari - Cavour;0.46;40;30;8.24;67.02;54.38;;;2.41
18/12/20 15:00;Bari - Cavour;0.40;40;30;8.31;66.59;53.85;;;2.10
18/12/20 16:00;Bari - Cavour;0.40;40;30;8.67;70.35;57.07;;;1.68
18/12/20 17:00;Bari - Cavour;0.63;40;30;23.58;101.90;65.75;;;1.87
18/12/20 18:00;Bari - Cavour;0.66;40;30;40.37;133.78;71.89;;;2.23
18/12/20 19:00;Bari - Cavour;1.20;40;30;117.60;263.02;82.70;;;3.42
18/12/20 20:00;Bari - Cavour;1.23;40;30;165.33;337.20;83.70;;;5.51
18/12/20 21:00;Bari - Cavour;1.14;40;30;150.99;309.52;78.01;;;5.13
18/12/20 22:00;Bari - Cavour;0.92;40;30;79.46;182.90;61.06;;;5.19
18/12/20 23:00;Bari - Cavour;0.60;40;30;29.62;97.75;52.34;;;3.92
19/12/20 00:00;Bari - Cavour;0.37;40;30;6.59;53.48;43.37;;;2.11
19/12/20 01:00;Bari - Cavour;0.26;42;33;2.54;38.23;34.33;;;1.40
19/12/20 02:00;Bari - Cavour;0.23;42;33;2.16;31.42;28.11;;;1.16
19/12/20 03:00;Bari - Cavour;0.20;42;33;2.06;29.54;26.39;;;1.03
19/12/20 04:00;Bari - Cavour;0.18;42;33;0.69;24.99;23.92;;;0.92
19/12/20 05:00;Bari - Cavour;0.17;42;33;1.82;27.42;24.64;;;0.87
19/12/20 06:00;Bari - Cavour;0.20;42;33;5.02;40.53;32.84;;;0.89
19/12/20 07:00;Bari - Cavour;0.24;42;33;18.68;69.14;40.50;;;1.00
19/12/20 08:00;Bari - Cavour;0.39;42;33;34.08;95.09;42.83;;;1.10
19/12/20 09:00;Bari - Cavour;0.61;42;33;66.81;148.59;46.15;;;1.92
19/12/20 10:00;Bari - Cavour;0.72;42;33;79.68;172.78;50.61;;;2.65
19/12/20 11:00;Bari - Cavour;1.01;42;33;101.52;218.31;62.65;;;4.19
19/12/20 12:00;Bari - Cavour;0.90;42;33;67.31;166.33;63.12;;;5.29
19/12/20 13:00;Bari - Cavour;0.76;42;33;49.10;136.27;60.99;;;4.41
19/12/20 14:00;Bari - Cavour;0.66;42;33;29.07;105.70;61.14;;;3.80
19/12/20 15:00;Bari - Cavour;0.50;42;33;29.87;106.89;61.09;;;3.09
19/12/20 16:00;Bari - Cavour;0.44;42;33;25.49;100.72;61.62;;;2.13
19/12/20 17:00;Bari - Cavour;0.64;42;33;54.60;153.31;69.59;;;2.25
19/12/20 18:00;Bari - Cavour;0.69;42;33;65.12;172.42;72.57;;;3.59
19/12/20 19:00;Bari - Cavour;0.83;42;33;70.72;183.87;75.44;;;3.50
19/12/20 20:00;Bari - Cavour;1.02;42;33;99.98;223.23;69.94;;;4.75
19/12/20 21:00;Bari - Cavour;1.11;42;33;101.85;219.85;63.68;;;5.74
19/12/20 22:00;Bari - Cavour;0.96;42;33;74.52;171.70;57.44;;;5.44
19/12/20 23:00;Bari - Cavour;0.70;42;33;36.79;106.57;50.16;;;4.32
20/12/20 00:00;Bari - Cavour;0.47;42;33;11.36;58.04;40.61;;;3.27
20/12/20 01:00;Bari - Cavour;0.35;47;39;2.82;35.10;30.79;;;2.24
20/12/20 02:00;Bari - Cavour;0.34;47;39;1.55;28.24;25.86;;;2.16
20/12/20 03:00;Bari - Cavour;0.35;47;39;1.48;27.55;25.27;;;2.05
20/12/20 04:00;Bari - Cavour;0.33;47;39;1.54;24.57;22.20;;;1.84
20/12/20 05:00;Bari - Cavour;0.30;47;39;1.34;22.86;20.81;;;1.65
20/12/20 06:00;Bari - Cavour;0.31;47;39;3.95;30.51;24.44;;;1.61
20/12/20 07:00;Bari - Cavour;0.34;47;39;9.02;42.69;28.85;;;1.61
20/12/20 08:00;Bari - Cavour;0.39;47;39;14.97;53.89;30.94;;;1.61
20/12/20 09:00;Bari - Cavour;0.39;47;39;19.63;64.49;34.39;;;1.79
20/12/20 10:00;Bari - Cavour;0.54;47;39;34.24;92.10;39.61;;;1.99
20/12/20 11:00;Bari - Cavour;0.72;47;39;51.86;126.76;47.25;;;3.01
20/12/20 12:00;Bari - Cavour;0.60;47;39;28.22;92.70;49.43;;;3.57
20/12/20 13:00;Bari - Cavour;0.55;47;39;17.49;77.93;51.12;;;3.00
20/12/20 14:00;Bari - Cavour;0.49;47;39;11.23;67.68;50.45;;;2.84
20/12/20 15:00;Bari - Cavour;0.39;47;39;11.66;64.71;46.83;;;2.36
20/12/20 16:00;Bari - Cavour;0.41;47;39;10.34;61.44;45.59;;;1.64
20/12/20 17:00;Bari - Cavour;0.46;47;39;24.97;90.92;52.64;;;1.63
20/12/20 18:00;Bari - Cavour;0.57;47;39;38.54;117.94;58.85;;;2.13
20/12/20 19:00;Bari - Cavour;0.84;47;39;76.29;179.90;62.93;;;2.63
20/12/20 20:00;Bari - Cavour;0.85;47;39;83.28;187.99;60.30;;;3.29
20/12/20 21:00;Bari - Cavour;0.97;47;39;83.42;186.46;58.55;;;3.53
20/12/20 22:00;Bari - Cavour;0.89;47;39;56.18;138.73;52.58;;;4.30
20/12/20 23:00;Bari - Cavour;0.73;47;39;37.65;106.83;49.09;;;3.99
21/12/20 00:00;Bari - Cavour;0.61;47;39;21.94;78.33;44.69;;;3.19
21/12/20 01:00;Bari - Cavour;0.50;54;43;8.98;50.07;36.32;;;3.06
21/12/20 02:00;Bari - Cavour;0.38;54;43;5.10;37.48;29.67;;;2.45
21/12/20 03:00;Bari - Cavour;0.35;54;43;2.17;27.61;24.29;;;2.03
21/12/20 04:00;Bari - Cavour;0.33;54;43;1.82;25.55;22.77;;;1.68
21/12/20 05:00;Bari - Cavour;0.27;54;43;1.67;23.33;20.76;;;1.50
21/12/20 06:00;Bari - Cavour;0.27;54;43;6.77;37.36;26.97;;;1.47
21/12/20 07:00;Bari - Cavour;0.33;54;43;26.86;74.16;32.97;;;1.54
21/12/20 08:00;Bari - Cavour;0.44;54;43;56.51;123.46;36.80;;;1.76
21/12/20 09:00;Bari - Cavour;0.71;54;43;104.15;203.13;43.44;;;2.36
21/12/20 10:00;Bari - Cavour;1.11;54;43;161.79;298.48;50.40;;;4.82
21/12/20 11:00;Bari - Cavour;1.23;54;43;174.15;325.04;58.02;;;6.95
21/12/20 12:00;Bari - Cavour;1.03;54;43;116.57;235.96;57.23;;;7.51
21/12/20 13:00;Bari - Cavour;0.64;54;43;42.44;116.23;51.15;;;5.31
21/12/20 14:00;Bari - Cavour;0.56;54;43;24.01;85.77;48.96;;;3.99
21/12/20 15:00;Bari - Cavour;0.41;54;43;11.00;61.33;44.45;;;2.73
21/12/20 16:00;Bari - Cavour;0.38;54;43;8.28;56.31;43.60;;;1.84
21/12/20 17:00;Bari - Cavour;0.40;54;43;14.33;72.03;50.05;;;1.75
21/12/20 18:00;Bari - Cavour;0.69;54;43;42.09;119.70;55.16;;;2.01
21/12/20 19:00;Bari - Cavour;0.90;54;43;65.91;154.82;53.77;;;3.70
