ts;Station;CO;PM10;PM2.5;NO;NOx;NO2;NO3;O3;BENZENE
09/10/20 13:00;Barletta - Casardi;;11;4;1.20;9.75;7.91;;75.78;0.06
09/10/20 14:00;Barletta - Casardi;;11;4;1.05;8.63;7.02;;77.51;
09/10/20 15:00;Barletta - Casardi;;11;4;1.44;11.09;8.88;;77.74;
09/10/20 16:00;Barletta - Casardi;;11;4;0.95;10.34;8.88;;81.10;
09/10/20 17:00;Barletta - Casardi;;11;4;1.39;19.46;17.33;;74.56;
09/10/20 18:00;Barletta - Casardi;;11;4;0.71;28.25;27.16;;60.92;
09/10/20 19:00;Barletta - Casardi;;11;4;1.56;44.70;42.30;;34.54;0.27
09/10/20 20:00;Barletta - Casardi;;11;4;2.51;45.38;41.52;;27.65;0.70
09/10/20 21:00;Barletta - Casardi;;11;4;1.17;29.15;27.36;;39.22;0.47
09/10/20 22:00;Barletta - Casardi;;11;4;0.60;26.10;25.18;;42.23;0.26
09/10/20 23:00;Barletta - Casardi;;11;4;0.53;17.67;16.87;;48.52;0.30
10/10/20 00:00;Barletta - Casardi;;11;4;0.22;10.51;10.18;;54.22;
10/10/20 01:00;Barletta - Casardi;;14;10;0.39;10.15;9.52;;54.22;
10/10/20 02:00;Barletta - Casardi;;14;10;0.26;8.81;8.42;;54.76;0.05
10/10/20 03:00;Barletta - Casardi;;14;10;;;;;49.86;0.04
10/10/20 04:00;Barletta - Casardi;;14;10;0.24;10.86;10.51;;49.88;
10/10/20 05:00;Barletta - Casardi;;14;10;0.49;14.68;13.93;;;0.11
10/10/20 06:00;Barletta - Casardi;;14;10;0.49;20.35;19.60;;44.48;0.07
10/10/20 07:00;Barletta - Casardi;;14;10;7.09;52.02;41.14;;25.55;0.39
10/10/20 08:00;Barletta - Casardi;;14;10;9.76;54.66;39.68;;31.22;1.15
10/10/20 09:00;Barletta - Casardi;;14;10;7.07;38.76;27.92;;46.01;0.82
10/10/20 10:00;Barletta - Casardi;;14;10;3.39;24.20;19.01;;63.03;0.60
10/10/20 11:00;Barletta - Casardi;;14;10;1.88;15.59;12.71;;73.51;0.17
10/10/20 12:00;Barletta - Casardi;;14;10;2.08;18.12;14.93;;79.48;0.26
10/10/20 13:00;Barletta - Casardi;;14;10;1.15;10.29;8.51;;86.10;0.16
10/10/20 14:00;Barletta - Casardi;;14;10;0.67;6.85;5.84;;84.03;
10/10/20 15:00;Barletta - Casardi;;14;10;0.34;4.26;3.73;;85.54;
10/10/20 16:00;Barletta - Casardi;;14;10;0.71;6.64;5.55;;84.75;0.18
10/10/20 17:00;Barletta - Casardi;;14;10;0.56;8.23;7.37;;81.73;0.07
10/10/20 18:00;Barletta - Casardi;;14;10;2.38;30.03;26.38;;57.14;
10/10/20 19:00;Barletta - Casardi;;14;10;2.56;39.98;36.06;;42.92;
10/10/20 20:00;Barletta - Casardi;;14;10;2.25;40.60;37.15;;35.56;0.27
10/10/20 21:00;Barletta - Casardi;;14;10;3.24;47.18;42.22;;35.69;0.63
10/10/20 22:00;Barletta - Casardi;;14;10;1.38;44.66;42.54;;27.88;0.79
10/10/20 23:00;Barletta - Casardi;;14;10;0.83;41.89;40.62;;29.26;0.99
11/10/20 00:00;Barletta - Casardi;;14;10;0.93;39.41;37.99;;32.00;0.89
11/10/20 01:00;Barletta - Casardi;;16;12;0.48;20.55;19.81;;49.31;0.61
11/10/20 02:00;Barletta - Casardi;;16;12;0.35;20.16;19.62;;46.55;0.39
11/10/20 03:00;Barletta - Casardi;;16;12;0.55;18.18;17.33;;43.92;0.26
11/10/20 04:00;Barletta - Casardi;;16;12;0.40;14.59;13.97;;46.92;0.27
11/10/20 05:00;Barletta - Casardi;;16;12;0.45;17.38;16.69;;40.14;0.06
11/10/20 06:00;Barletta - Casardi;;16;12;0.65;27.82;26.82;;25.98;0.58
11/10/20 07:00;Barletta - Casardi;;16;12;0.86;23.21;21.91;;44.20;0.47
11/10/20 08:00;Barletta - Casardi;;16;12;2.99;26.62;22.04;;41.98;0.44
11/10/20 09:00;Barletta - Casardi;;16;12;5.29;30.94;22.83;;43.88;1.51
11/10/20 10:00;Barletta - Casardi;;16;12;3.97;25.87;19.78;;60.80;0.98
11/10/20 11:00;Barletta - Casardi;;16;12;1.40;13.41;11.26;;82.62;0.53
11/10/20 12:00;Barletta - Casardi;;16;12;1.78;15.14;12.41;;82.47;0.31
11/10/20 13:00;Barletta - Casardi;;16;12;1.55;12.99;10.62;;87.63;0.16
11/10/20 14:00;Barletta - Casardi;;16;12;0.50;6.06;5.29;;93.43;0.15
11/10/20 15:00;Barletta - Casardi;;16;12;0.13;6.31;6.15;;98.42;
11/10/20 16:00;Barletta - Casardi;;16;12;0.35;7.34;6.81;;94.24;
11/10/20 17:00;Barletta - Casardi;;16;12;0.92;19.63;18.23;;74.95;
11/10/20 18:00;Barletta - Casardi;;16;12;0.17;18.75;18.49;;70.60;
11/10/20 19:00;Barletta - Casardi;;16;12;0.41;31.03;30.41;;52.04;0.58
11/10/20 20:00;Barletta - Casardi;;16;12;0.28;23.34;22.90;;51.55;0.62
11/10/20 21:00;Barletta - Casardi;;16;12;0.34;13.07;12.56;;65.13;
11/10/20 22:00;Barletta - Casardi;;16;12;0.33;14.27;13.85;;59.93;
11/10/20 23:00;Barletta - Casardi;;16;12;0.35;16.57;16.02;;45.97;0.38
12/10/20 00:00;Barletta - Casardi;;16;12;0.33;14.53;14.01;;46.43;0.28
12/10/20 01:00;Barletta - Casardi;;9;5;0.24;8.42;8.06;;52.93;0.19
12/10/20 02:00;Barletta - Casardi;;9;5;0.20;6.62;6.33;;55.18;
12/10/20 03:00;Barletta - Casardi;;9;5;;;;;47.65;
12/10/20 04:00;Barletta - Casardi;;9;5;9.97;38.44;23.15;;36.33;0.06
12/10/20 05:00;Barletta - Casardi;;9;5;0.46;12.92;12.22;;;
12/10/20 06:00;Barletta - Casardi;;9;5;0.36;11.75;11.21;;44.42;
12/10/20 07:00;Barletta - Casardi;;9;5;1.64;27.26;24.74;;34.61;
12/10/20 08:00;Barletta - Casardi;;9;5;10.91;58.87;42.15;;20.84;0.66
12/10/20 09:00;Barletta - Casardi;;9;5;9.30;46.22;31.95;;26.77;0.49
12/10/20 10:00;Barletta - Casardi;;9;5;5.70;30.97;22.22;;38.72;0.13
12/10/20 11:00;Barletta - Casardi;;9;5;4.88;29.29;21.80;;46.09;0.06
12/10/20 12:00;Barletta - Casardi;;9;5;2.41;21.69;18.00;;53.62;
12/10/20 13:00;Barletta - Casardi;;9;5;1.47;21.17;18.92;;57.12;
12/10/20 14:00;Barletta - Casardi;;9;5;3.89;38.55;32.57;;41.75;0.14
12/10/20 15:00;Barletta - Casardi;;9;5;2.29;29.44;25.92;;44.79;0.08
12/10/20 16:00;Barletta - Casardi;;9;5;1.83;23.57;20.78;;45.35;
12/10/20 17:00;Barletta - Casardi;;9;5;2.53;36.21;32.33;;36.46;
12/10/20 18:00;Barletta - Casardi;;9;5;1.43;29.38;27.19;;42.95;0.24
12/10/20 19:00;Barletta - Casardi;;9;5;1.76;30.45;27.77;;39.24;0.25
12/10/20 20:00;Barletta - Casardi;;9;5;1.67;23.44;20.88;;39.07;0.20
12/10/20 21:00;Barletta - Casardi;;9;5;1.03;14.48;12.90;;46.65;0.13
12/10/20 22:00;Barletta - Casardi;;9;5;0.40;9.27;8.67;;49.29;0.06
12/10/20 23:00;Barletta - Casardi;;9;5;0.38;6.96;6.40;;51.84;
13/10/20 00:00;Barletta - Casardi;;9;5;0.12;6.76;6.69;;51.48;0.12
13/10/20 01:00;Barletta - Casardi;;10;5;0.38;6.24;5.66;;51.62;0.21
13/10/20 02:00;Barletta - Casardi;;10;5;0.36;6.61;6.07;;50.72;
13/10/20 03:00;Barletta - Casardi;;10;5;0.39;8.23;7.64;;48.57;
13/10/20 04:00;Barletta - Casardi;;10;5;0.31;6.55;6.09;;47.95;
13/10/20 05:00;Barletta - Casardi;;10;5;0.64;10.68;9.68;;44.28;0.08
13/10/20 06:00;Barletta - Casardi;;10;5;0.63;13.29;12.32;;42.44;0.12
13/10/20 07:00;Barletta - Casardi;;10;5;1.82;20.04;17.25;;38.30;0.20
13/10/20 08:00;Barletta - Casardi;;10;5;3.01;24.09;19.48;;39.52;0.38
13/10/20 09:00;Barletta - Casardi;;10;5;3.43;18.63;13.36;;48.76;0.09
13/10/20 10:00;Barletta - Casardi;;10;5;3.57;18.08;12.60;;51.75;0.40
13/10/20 11:00;Barletta - Casardi;;10;5;2.96;15.84;11.30;;57.17;0.34
13/10/20 12:00;Barletta - Casardi;;10;5;1.90;12.69;9.78;;61.25;0.10
13/10/20 13:00;Barletta - Casardi;;10;5;2.47;14.27;10.49;;63.60;0.11
13/10/20 14:00;Barletta - Casardi;;10;5;0.84;9.27;7.98;;68.23;
13/10/20 15:00;Barletta - Casardi;;10;5;0.87;11.38;10.05;;66.53;0.06
13/10/20 16:00;Barletta - Casardi;;10;5;0.73;14.21;13.09;;63.09;
13/10/20 17:00;Barletta - Casardi;;10;5;0.70;13.25;12.19;;62.78;0.13
13/10/20 18:00;Barletta - Casardi;;10;5;1.05;21.75;20.14;;54.18;1.08
13/10/20 19:00;Barletta - Casardi;;10;5;1.82;29.42;26.65;;46.97;0.06
13/10/20 20:00;Barletta - Casardi;;10;5;2.88;39.56;35.14;;29.05;0.17
13/10/20 21:00;Barletta - Casardi;;10;5;1.11;25.15;23.45;;35.90;0.42
13/10/20 22:00;Barletta - Casardi;;10;5;1.25;21.86;19.95;;38.36;0.35
13/10/20 23:00;Barletta - Casardi;;10;5;0.70;15.24;14.17;;39.63;0.38
14/10/20 00:00;Barletta - Casardi;;10;5;0.56;16.91;16.05;;41.65;0.05
14/10/20 01:00;Barletta - Casardi;;14;6;0.38;10.74;10.15;;40.51;
14/10/20 02:00;Barletta - Casardi;;14;6;0.47;7.02;6.28;;42.84;
14/10/20 03:00;Barletta - Casardi;;14;6;;;;;51.80;
14/10/20 04:00;Barletta - Casardi;;14;6;0.27;5.67;5.26;;54.24;
14/10/20 05:00;Barletta - Casardi;;14;6;0.47;15.76;15.03;;;
14/10/20 06:00;Barletta - Casardi;;14;6;0.79;16.99;15.76;;44.46;
14/10/20 07:00;Barletta - Casardi;;14;6;1.33;22.28;20.23;;42.29;0.33
14/10/20 08:00;Barletta - Casardi;;14;6;6.53;47.08;37.06;;25.38;0.65
14/10/20 09:00;Barletta - Casardi;;14;6;7.90;51.58;39.46;;22.96;0.69
14/10/20 10:00;Barletta - Casardi;;14;6;6.50;30.92;20.96;;45.49;0.81
14/10/20 11:00;Barletta - Casardi;;14;6;1.80;10.81;8.04;;67.14;0.15
14/10/20 12:00;Barletta - Casardi;;14;6;1.68;10.77;8.20;;61.07;
14/10/20 13:00;Barletta - Casardi;;14;6;1.29;11.85;9.86;;61.78;
14/10/20 14:00;Barletta - Casardi;;14;6;1.33;9.41;7.37;;66.63;0.04
14/10/20 15:00;Barletta - Casardi;;14;6;0.90;11.35;9.97;;63.43;
14/10/20 16:00;Barletta - Casardi;;14;6;0.86;13.10;11.77;;61.25;0.04
14/10/20 17:00;Barletta - Casardi;;14;6;0.85;18.13;16.83;;53.68;0.05
14/10/20 18:00;Barletta - Casardi;;14;6;0.60;19.44;18.50;;54.99;
14/10/20 19:00;Barletta - Casardi;;14;6;0.98;26.47;24.97;;48.66;0.09
14/10/20 20:00;Barletta - Casardi;;14;6;1.06;28.08;26.46;;41.61;0.20
14/10/20 21:00;Barletta - Casardi;;14;6;9.19;41.21;27.10;;38.29;0.17
14/10/20 22:00;Barletta - Casardi;;14;6;3.29;23.87;18.83;;50.47;0.35
14/10/20 23:00;Barletta - Casardi;;14;6;0.84;11.56;10.27;;64.78;0.09
15/10/20 00:00;Barletta - Casardi;;14;6;0.29;5.26;4.83;;75.62;
15/10/20 01:00;Barletta - Casardi;;19;7;0.19;3.97;3.67;;74.90;
15/10/20 02:00;Barletta - Casardi;;19;7;0.31;4.31;3.85;;74.32;
15/10/20 03:00;Barletta - Casardi;;19;7;0.16;3.64;3.40;;75.85;
15/10/20 04:00;Barletta - Casardi;;19;7;0.30;3.99;3.53;;74.92;
15/10/20 05:00;Barletta - Casardi;;19;7;0.40;6.97;6.36;;71.69;0.10
15/10/20 06:00;Barletta - Casardi;;19;7;0.44;12.33;11.67;;65.74;
15/10/20 07:00;Barletta - Casardi;;19;7;0.89;15.30;13.95;;64.37;
15/10/20 08:00;Barletta - Casardi;;19;7;1.36;24.10;22.02;;54.89;
15/10/20 09:00;Barletta - Casardi;;19;7;1.04;21.00;19.42;;57.36;
15/10/20 10:00;Barletta - Casardi;;19;7;1.89;24.18;21.29;;53.86;
15/10/20 11:00;Barletta - Casardi;;19;7;1.81;13.30;10.52;;67.82;
15/10/20 12:00;Barletta - Casardi;;19;7;1.68;17.30;14.74;;63.19;
15/10/20 13:00;Barletta - Casardi;;19;7;2.28;19.97;16.48;;64.36;
15/10/20 14:00;Barletta - Casardi;;19;7;1.68;17.58;15.00;;69.33;
15/10/20 15:00;Barletta - Casardi;;19;7;2.46;20.83;17.06;;64.93;
15/10/20 16:00;Barletta - Casardi;;19;7;9.62;48.86;34.12;;49.09;
15/10/20 17:00;Barletta - Casardi;;19;7;1.23;27.70;25.81;;52.36;
15/10/20 18:00;Barletta - Casardi;;19;7;0.76;22.01;20.85;;60.45;
15/10/20 19:00;Barletta - Casardi;;19;7;0.89;27.73;26.37;;52.88;
15/10/20 20:00;Barletta - Casardi;;19;7;0.67;19.20;18.16;;57.77;
15/10/20 21:00;Barletta - Casardi;;19;7;0.63;21.17;20.21;;48.38;
15/10/20 22:00;Barletta - Casardi;;19;7;0.48;8.74;8.01;;61.24;
15/10/20 23:00;Barletta - Casardi;;19;7;0.59;11.11;10.20;;60.67;
16/10/20 00:00;Barletta - Casardi;;19;7;0.49;8.18;7.44;;63.79;
16/10/20 01:00;Barletta - Casardi;;11;4;0.27;5.94;5.53;;62.23;
16/10/20 02:00;Barletta - Casardi;;11;4;0.43;5.07;4.44;;60.23;
16/10/20 03:00;Barletta - Casardi;;11;4;;;;;52.57;
16/10/20 04:00;Barletta - Casardi;;11;4;0.23;7.13;6.78;;52.35;
16/10/20 05:00;Barletta - Casardi;;11;4;0.33;14.64;14.13;;;
16/10/20 06:00;Barletta - Casardi;;11;4;0.61;17.78;16.85;;42.14;
16/10/20 07:00;Barletta - Casardi;;11;4;2.34;28.69;25.10;;32.79;0.17
16/10/20 08:00;Barletta - Casardi;;11;4;8.00;45.42;33.17;;30.05;0.91
16/10/20 09:00;Barletta - Casardi;;11;4;4.77;25.71;18.38;;51.25;0.42
16/10/20 10:00;Barletta - Casardi;;11;4;2.61;15.34;11.35;;61.93;0.23
16/10/20 11:00;Barletta - Casardi;;11;4;2.45;14.18;10.43;;64.11;
16/10/20 12:00;Barletta - Casardi;;11;4;1.54;10.33;7.96;;68.40;0.07
16/10/20 13:00;Barletta - Casardi;;11;4;1.73;11.77;9.11;;70.24;0.07
16/10/20 14:00;Barletta - Casardi;;11;4;1.40;12.21;10.07;;69.47;
16/10/20 15:00;Barletta - Casardi;;11;4;1.44;12.50;10.28;;68.06;0.05
16/10/20 16:00;Barletta - Casardi;;11;4;2.74;27.62;23.43;;55.80;
16/10/20 17:00;Barletta - Casardi;;11;4;0.95;19.65;18.20;;62.06;0.07
16/10/20 18:00;Barletta - Casardi;;11;4;1.01;19.72;18.19;;53.35;0.17
16/10/20 19:00;Barletta - Casardi;;11;4;0.99;20.36;18.83;;49.64;0.08
16/10/20 20:00;Barletta - Casardi;;11;4;0.97;16.89;15.41;;52.94;0.08
16/10/20 21:00;Barletta - Casardi;;11;4;0.55;15.17;14.33;;53.99;
16/10/20 22:00;Barletta - Casardi;;11;4;0.43;9.99;9.35;;56.70;0.05
16/10/20 23:00;Barletta - Casardi;;11;4;0.78;13.25;12.04;;57.06;
17/10/20 00:00;Barletta - Casardi;;11;4;0.67;10.24;9.21;;60.58;
17/10/20 01:00;Barletta - Casardi;;9;5;0.32;6.82;6.34;;58.79;
17/10/20 02:00;Barletta - Casardi;;9;5;0.43;4.82;4.16;;56.50;
17/10/20 03:00;Barletta - Casardi;;9;5;0.49;6.50;5.74;;54.37;
17/10/20 04:00;Barletta - Casardi;;9;5;0.28;5.44;5.01;;54.57;
17/10/20 05:00;Barletta - Casardi;;9;5;0.27;8.80;8.39;;52.61;
17/10/20 06:00;Barletta - Casardi;;9;5;0.45;12.30;11.60;;52.09;
17/10/20 07:00;Barletta - Casardi;;9;5;1.40;23.54;21.39;;39.43;0.26
17/10/20 08:00;Barletta - Casardi;;9;5;2.92;30.17;25.69;;37.26;0.51
17/10/20 09:00;Barletta - Casardi;;9;5;4.98;28.77;21.14;;40.23;0.49
17/10/20 10:00;Barletta - Casardi;;9;5;3.73;19.69;13.98;;51.58;0.42
17/10/20 11:00;Barletta - Casardi;;9;5;2.35;12.97;9.37;;57.93;0.20
17/10/20 12:00;Barletta - Casardi;;9;5;2.66;15.15;11.07;;62.52;0.05
17/10/20 13:00;Barletta - Casardi;;9;5;1.62;12.09;9.61;;68.86;
17/10/20 14:00;Barletta - Casardi;;9;5;0.82;6.97;5.70;;73.65;0.06
17/10/20 15:00;Barletta - Casardi;;9;5;0.73;7.73;6.62;;73.91;
17/10/20 16:00;Barletta - Casardi;;9;5;0.90;11.48;10.09;;69.72;
17/10/20 17:00;Barletta - Casardi;;9;5;0.61;11.90;10.97;;71.54;0.12
17/10/20 18:00;Barletta - Casardi;;9;5;0.45;11.78;11.11;;68.83;
17/10/20 19:00;Barletta - Casardi;;9;5;0.76;23.72;22.56;;49.96;
17/10/20 20:00;Barletta - Casardi;;9;5;0.57;18.52;17.64;;48.86;0.16
17/10/20 21:00;Barletta - Casardi;;9;5;0.90;32.19;30.81;;39.00;0.22
17/10/20 22:00;Barletta - Casardi;;9;5;0.85;31.23;29.94;;33.43;0.54
17/10/20 23:00;Barletta - Casardi;;9;5;0.47;19.95;19.23;;38.46;0.25
18/10/20 00:00;Barletta - Casardi;;9;5;0.72;16.27;15.16;;33.22;0.27
18/10/20 01:00;Barletta - Casardi;;9;6;0.71;15.15;14.07;;32.66;0.30
18/10/20 02:00;Barletta - Casardi;;9;6;0.32;9.89;9.39;;31.81;0.08
18/10/20 03:00;Barletta - Casardi;;9;6;;;;;32.27;
18/10/20 04:00;Barletta - Casardi;;9;6;;;;;34.02;0.07
18/10/20 05:00;Barletta - Casardi;;9;6;;;;;;0.17
18/10/20 06:00;Barletta - Casardi;;9;6;;;;;27.55;0.12
18/10/20 07:00;Barletta - Casardi;;9;6;;;;;28.66;0.06
18/10/20 08:00;Barletta - Casardi;;9;6;;;;;33.43;0.53
18/10/20 09:00;Barletta - Casardi;;9;6;;;;;40.03;0.56
18/10/20 10:00;Barletta - Casardi;;9;6;;;;;46.08;0.46
18/10/20 11:00;Barletta - Casardi;;9;6;;;;;59.65;0.48
18/10/20 12:00;Barletta - Casardi;;9;6;;;;;72.25;0.06
18/10/20 13:00;Barletta - Casardi;;9;6;;;;;75.55;
18/10/20 14:00;Barletta - Casardi;;9;6;;;;;79.48;
18/10/20 15:00;Barletta - Casardi;;9;6;;;;;79.67;
18/10/20 16:00;Barletta - Casardi;;9;6;;;;;79.19;0.08
18/10/20 17:00;Barletta - Casardi;;9;6;;;;;78.32;0.16
18/10/20 18:00;Barletta - Casardi;;9;6;;;;;66.98;0.24
18/10/20 19:00;Barletta - Casardi;;9;6;;;;;58.48;0.45
18/10/20 20:00;Barletta - Casardi;;9;6;;;;;31.63;0.83
18/10/20 21:00;Barletta - Casardi;;9;6;;;;;16.83;1.03
18/10/20 22:00;Barletta - Casardi;;9;6;;;;;32.95;0.77
18/10/20 23:00;Barletta - Casardi;;9;6;;;;;36.53;0.22
19/10/20 00:00;Barletta - Casardi;;9;6;;;;;42.65;0.34
19/10/20 01:00;Barletta - Casardi;;10;7;;;;;45.63;0.10
19/10/20 02:00;Barletta - Casardi;;10;7;;;;;47.25;
19/10/20 03:00;Barletta - Casardi;;10;7;;;;;49.98;0.11
19/10/20 04:00;Barletta - Casardi;;10;7;;;;;55.07;0.06
19/10/20 05:00;Barletta - Casardi;;10;7;;;;;51.72;
19/10/20 06:00;Barletta - Casardi;;10;7;;;;;37.87;0.10
19/10/20 07:00;Barletta - Casardi;;10;7;;;;;31.24;0.38
19/10/20 08:00;Barletta - Casardi;;10;7;;;;;32.88;0.93
19/10/20 09:00;Barletta - Casardi;;10;7;;;;;47.95;0.50
19/10/20 10:00;Barletta - Casardi;;10;7;;;;;59.17;0.40
19/10/20 11:00;Barletta - Casardi;;10;7;;;;;60.17;0.17
19/10/20 12:00;Barletta - Casardi;;10;7;;;;;73.14;0.14
19/10/20 13:00;Barletta - Casardi;;10;7;;;;;75.48;0.31
19/10/20 14:00;Barletta - Casardi;;10;7;;;;;78.27;
19/10/20 15:00;Barletta - Casardi;;10;7;;;;;78.82;0.06
19/10/20 16:00;Barletta - Casardi;;10;7;;;;;76.95;0.18
19/10/20 17:00;Barletta - Casardi;;10;7;;;;;71.96;0.05
19/10/20 18:00;Barletta - Casardi;;10;7;0.74;32.71;31.58;;54.48;0.54
19/10/20 19:00;Barletta - Casardi;;10;7;5.63;55.17;46.56;;36.15;0.71
19/10/20 20:00;Barletta - Casardi;;10;7;38.20;128.93;70.37;;4.14;1.98
19/10/20 21:00;Barletta - Casardi;;10;7;13.22;75.90;55.63;;9.57;2.40
19/10/20 22:00;Barletta - Casardi;;10;7;1.75;29.89;27.21;;32.99;1.24
19/10/20 23:00;Barletta - Casardi;;10;7;4.19;34.45;28.03;;28.66;0.73
20/10/20 00:00;Barletta - Casardi;;10;7;3.84;28.86;22.98;;30.46;0.39
20/10/20 01:00;Barletta - Casardi;;15;8;2.63;22.87;18.84;;26.99;0.26
20/10/20 02:00;Barletta - Casardi;;15;8;2.14;19.64;16.34;;30.10;0.89
20/10/20 03:00;Barletta - Casardi;;15;8;;;;;34.29;0.05
20/10/20 04:00;Barletta - Casardi;;15;8;0.75;11.60;10.46;;41.48;
20/10/20 05:00;Barletta - Casardi;;15;8;0.77;14.42;13.25;;;0.05
20/10/20 06:00;Barletta - Casardi;;15;8;1.14;21.76;20.01;;30.83;0.21
20/10/20 07:00;Barletta - Casardi;;15;8;5.29;41.05;32.94;;20.15;0.48
20/10/20 08:00;Barletta - Casardi;;15;8;14.23;59.78;37.96;;21.57;1.17
20/10/20 09:00;Barletta - Casardi;;15;8;10.18;43.79;28.19;;35.53;1.46
20/10/20 10:00;Barletta - Casardi;;15;8;3.95;23.55;17.48;;56.93;0.66
20/10/20 11:00;Barletta - Casardi;;15;8;2.22;16.40;13.01;;69.60;0.35
20/10/20 12:00;Barletta - Casardi;;15;8;1.24;10.22;8.32;;77.59;0.11
20/10/20 13:00;Barletta - Casardi;;15;8;1.44;12.96;10.75;;81.31;0.12
20/10/20 14:00;Barletta - Casardi;;15;8;0.39;5.12;4.53;;86.36;
20/10/20 15:00;Barletta - Casardi;;15;8;0.77;7.50;6.31;;86.24;
20/10/20 16:00;Barletta - Casardi;;15;8;0.66;8.52;7.50;;86.93;0.05
20/10/20 17:00;Barletta - Casardi;;15;8;0.55;13.83;12.98;;82.09;0.66
20/10/20 18:00;Barletta - Casardi;;15;8;4.05;52.25;46.04;;44.76;0.32
20/10/20 19:00;Barletta - Casardi;;15;8;3.49;56.98;51.63;;38.20;0.92
20/10/20 20:00;Barletta - Casardi;;15;8;17.25;103.95;77.50;;10.63;1.26
20/10/20 21:00;Barletta - Casardi;;15;8;15.34;96.74;73.21;;5.57;1.74
20/10/20 22:00;Barletta - Casardi;;15;8;4.36;56.50;49.82;;20.52;1.64
20/10/20 23:00;Barletta - Casardi;;15;8;3.32;38.43;33.34;;37.13;1.23
21/10/20 00:00;Barletta - Casardi;;15;8;0.52;18.22;17.42;;50.22;0.84
21/10/20 01:00;Barletta - Casardi;;20;13;0.38;10.55;9.98;;57.89;0.30
21/10/20 02:00;Barletta - Casardi;;20;13;0.15;7.89;7.68;;59.90;0.17
21/10/20 03:00;Barletta - Casardi;;20;13;0.20;6.39;6.10;;62.99;0.10
21/10/20 04:00;Barletta - Casardi;;20;13;0.39;6.85;6.25;;58.59;0.04
21/10/20 05:00;Barletta - Casardi;;20;13;0.66;17.01;16.00;;35.85;0.26
21/10/20 06:00;Barletta - Casardi;;20;13;1.33;29.64;27.59;;26.75;0.13
21/10/20 07:00;Barletta - Casardi;;20;13;5.26;50.15;42.10;;22.10;0.68
21/10/20 08:00;Barletta - Casardi;;20;13;23.39;91.52;55.66;;15.76;2.12
21/10/20 09:00;Barletta - Casardi;;20;13;41.24;124.45;61.22;;15.12;2.39
21/10/20 10:00;Barletta - Casardi;;20;13;30.64;100.87;53.87;;24.81;3.00
21/10/20 11:00;Barletta - Casardi;;20;13;10.28;46.81;31.05;;45.07;1.54
21/10/20 12:00;Barletta - Casardi;;20;13;3.60;25.58;20.05;;70.13;0.87
21/10/20 13:00;Barletta - Casardi;;20;13;1.56;15.13;12.73;;86.90;0.36
21/10/20 14:00;Barletta - Casardi;;20;13;0.93;10.57;9.14;;93.47;0.04
21/10/20 15:00;Barletta - Casardi;;20;13;1.12;12.92;11.22;;91.93;0.06
21/10/20 16:00;Barletta - Casardi;;20;13;0.79;12.57;11.36;;93.36;0.08
21/10/20 17:00;Barletta - Casardi;;20;13;0.64;17.60;16.62;;85.30;0.12
21/10/20 18:00;Barletta - Casardi;;20;13;2.16;42.47;39.16;;56.78;0.29
21/10/20 19:00;Barletta - Casardi;;20;13;0.93;32.68;31.26;;53.68;0.75
21/10/20 20:00;Barletta - Casardi;;20;13;0.74;31.14;30.00;;46.60;0.40
21/10/20 21:00;Barletta - Casardi;;20;13;0.42;29.22;28.57;;47.05;0.72
21/10/20 22:00;Barletta - Casardi;;20;13;0.62;23.65;22.70;;47.71;0.34
21/10/20 23:00;Barletta - Casardi;;20;13;0.62;30.04;29.08;;29.30;0.54
22/10/20 00:00;Barletta - Casardi;;20;13;0.60;18.96;18.03;;33.23;0.72
22/10/20 01:00;Barletta - Casardi;;30;21;0.60;17.64;16.73;;31.86;0.97
22/10/20 02:00;Barletta - Casardi;;30;21;0.30;10.86;10.40;;39.34;0.52
22/10/20 03:00;Barletta - Casardi;;30;21;;;;;49.16;
22/10/20 04:00;Barletta - Casardi;;30;21;0.45;10.44;9.75;;50.18;
22/10/20 05:00;Barletta - Casardi;;30;21;0.24;15.38;15.05;;;
22/10/20 06:00;Barletta - Casardi;;30;21;0.46;27.67;26.97;;34.91;0.38
22/10/20 07:00;Barletta - Casardi;;30;21;5.41;55.29;47.01;;15.82;0.79
22/10/20 08:00;Barletta - Casardi;;30;21;21.97;85.32;51.64;;15.54;1.77
22/10/20 09:00;Barletta - Casardi;;30;21;22.12;77.31;43.39;;20.78;1.54
22/10/20 10:00;Barletta - Casardi;;30;21;10.62;42.50;26.21;;36.29;1.15
22/10/20 11:00;Barletta - Casardi;;30;21;4.62;25.66;18.57;;51.58;0.62
22/10/20 12:00;Barletta - Casardi;;30;21;2.32;17.97;14.42;;71.19;0.21
22/10/20 13:00;Barletta - Casardi;;30;21;1.98;18.17;15.15;;82.37;0.54
22/10/20 14:00;Barletta - Casardi;;30;21;0.93;13.03;11.60;;94.47;0.15
22/10/20 15:00;Barletta - Casardi;;30;21;0.71;11.33;10.24;;98.50;0.24
22/10/20 16:00;Barletta - Casardi;;30;21;0.81;13.26;12.04;;95.19;0.06
22/10/20 17:00;Barletta - Casardi;;30;21;0.53;13.55;12.73;;90.28;0.24
22/10/20 18:00;Barletta - Casardi;;30;21;0.58;26.35;25.47;;74.44;0.45
22/10/20 19:00;Barletta - Casardi;;30;21;1.00;48.40;46.88;;45.05;0.43
